Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:20:15.0,1.82,27.81,4.17,3.28
2,1,오후 4:20:20.0,2.66,24.12,4.15,4.45
3,1,오후 4:20:25.0,2.15,26.75,3.58,4.79
4,1,오후 4:20:30.0,1.81,19.6,3.77,4.59
5,1,오후 4:20:35.0,2.99,23.93,4.0,4.42
6,1,오후 4:20:40.0,2.05,23.23,4.47,3.42
7,1,오후 4:20:45.0,2.94,24.29,3.14,4.8
8,1,오후 4:20:50.0,2.58,23.16,3.98,3.45
9,1,오후 4:20:55.0,1.52,24.37,3.54,3.96
10,1,오후 4:21:00.0,2.3,25.1,3.78,4.8
11,1,오후 4:21:05.0,1.66,22.84,3.21,3.3
12,1,오후 4:21:10.0,2.47,25.68,3.9,3.91
13,1,오후 4:21:15.0,2.78,24.47,4.16,3.74
14,1,오후 4:21:20.0,2.73,21.74,3.25,3.49
15,1,오후 4:21:25.0,2.69,27.53,3.27,4.28
16,1,오후 4:21:30.0,2.19,23.83,4.28,4.29
17,1,오후 4:21:35.0,2.89,24.37,3.46,3.75
18,1,오후 4:21:40.0,2.58,27.99,4.01,4.19
19,1,오후 4:21:45.0,1.98,22.43,4.49,3.57
20,1,오후 4:21:50.0,2.96,26.14,4.49,4.2
21,1,오후 4:21:55.0,2.99,24.28,3.68,3.88
22,1,오후 4:22:00.0,2.47,27.81,4.18,4.5
23,1,오후 4:22:05.1,2.72,27.3,3.6,4.78
24,1,오후 4:22:10.1,2.1,22.65,4.3,3.06
25,1,오후 4:22:15.1,2.13,27.81,3.65,4.11
26,1,오후 4:22:20.1,2.08,22.0,3.45,3.51
27,1,오후 4:22:25.1,2.59,22.08,3.38,3.7
28,1,오후 4:22:30.1,2.17,24.73,3.27,4.12
29,1,오후 4:22:35.1,2.22,23.07,4.43,3.33
30,1,오후 4:22:40.1,2.05,21.91,4.23,4.05
31,1,오후 4:22:45.1,1.57,22.36,4.37,4.37
32,1,오후 4:22:50.1,1.59,25.71,4.11,4.87
33,1,오후 4:22:55.1,2.55,21.94,3.13,3.73
34,1,오후 4:23:00.1,2.4,24.16,3.77,3.36
35,1,오후 4:23:05.1,2.78,24.47,4.25,4.81
36,1,오후 4:23:10.1,2.0,24.66,4.27,4.39
37,1,오후 4:23:15.1,1.69,27.92,3.47,3.21
38,1,오후 4:23:20.1,2.4,23.81,3.06,4.97
39,1,오후 4:23:25.1,2.06,22.6,4.12,4.59
40,1,오후 4:23:30.1,2.76,27.52,3.27,3.88
41,1,오후 4:23:35.1,2.92,26.84,4.25,4.21
42,1,오후 4:23:40.1,1.76,25.38,3.51,4.88
43,1,오후 4:23:45.1,1.85,22.81,3.43,3.59
44,1,오후 4:23:50.1,2.26,24.46,3.32,3.06
45,1,오후 4:23:55.2,2.84,22.74,3.79,4.12
46,1,오후 4:24:00.2,2.53,24.03,3.29,4.39
47,1,오후 4:24:05.2,2.31,26.61,4.3,4.06
48,1,오후 4:24:10.2,2.27,25.35,3.9,3.72
49,1,오후 4:24:15.2,2.18,22.14,4.39,3.18
50,1,오후 4:24:20.2,1.78,21.48,3.53,4.76
51,1,오후 4:24:25.2,2.64,22.43,3.46,3.73
52,1,오후 4:24:30.2,2.48,24.9,4.25,4.79
53,1,오후 4:24:35.2,2.37,24.87,3.41,3.55
54,1,오후 4:24:40.2,1.81,26.65,3.6,3.59
55,1,오후 4:24:45.2,2.91,23.82,3.75,4.25
56,1,오후 4:24:50.2,1.51,25.16,3.47,3.74
57,1,오후 4:24:55.2,1.67,26.49,3.46,3.36
58,1,오후 4:25:00.2,2.65,25.0,4.33,4.94
59,1,오후 4:25:05.2,2.16,25.57,3.58,3.56
60,1,오후 4:25:10.2,2.78,26.12,4.08,4.61
61,1,오후 4:25:15.3,2.06,23.57,3.83,4.64
62,1,오후 4:25:20.3,2.17,22.3,4.48,3.34
63,1,오후 4:25:25.3,1.71,25.88,3.36,4.79
64,1,오후 4:25:30.3,2.27,27.05,4.07,3.52
65,1,오후 4:25:35.3,1.63,27.82,3.19,3.69
66,1,오후 4:25:40.3,2.91,25.59,4.11,4.03
67,1,오후 4:25:45.3,1.76,25.74,4.49,3.4
68,1,오후 4:25:50.3,1.65,23.41,3.11,3.51
69,1,오후 4:25:55.3,1.74,25.34,3.66,3.7
70,2,오후 4:26:20.6,2.59,27.44,4.21,4.82
71,2,오후 4:26:25.6,1.69,25.75,3.63,4.09
72,2,오후 4:26:30.6,1.58,21.41,4.22,4.76
73,2,오후 4:26:35.6,1.84,27.84,3.95,3.36
74,2,오후 4:26:40.6,2.31,26.59,3.13,3.47
75,2,오후 4:26:45.6,2.92,24.73,2.05,1.25
76,2,오후 4:26:50.7,1.88,22.52,3.86,3.86
77,2,오후 4:26:55.7,2.82,23.4,3.52,4.08
78,2,오후 4:27:00.7,2.47,22.27,4.12,4.91
79,2,오후 4:27:05.7,2.56,21.03,3.63,4.95
80,2,오후 4:27:10.7,2.65,24.7,2.28,1.74
81,2,오후 4:27:15.7,2.45,22.71,4.1,4.71
82,2,오후 4:27:20.7,1.64,22.87,3.82,4.55
83,2,오후 4:27:25.7,2.96,25.21,3.46,4.1
84,2,오후 4:27:30.7,2.9,22.91,3.4,4.23
85,2,오후 4:27:35.7,1.96,25.67,3.9,4.14
86,2,오후 4:27:40.7,2.09,23.24,3.45,3.75
87,2,오후 4:27:45.7,1.91,23.84,3.42,3.46
88,2,오후 4:27:50.7,1.61,22.93,3.5,3.49
89,2,오후 4:27:55.7,2.91,24.55,4.15,3.78
90,2,오후 4:28:00.7,2.34,27.02,4.32,4.67
91,2,오후 4:28:05.7,2.25,27.53,3.94,3.75
92,2,오후 4:28:10.7,2.2,23.58,4.45,4.57
93,2,오후 4:28:15.7,2.24,23.9,3.67,3.98
94,2,오후 4:28:20.7,2.82,25.85,2.4,4.49
95,2,오후 4:28:25.7,1.85,22.94,3.32,4.23
96,2,오후 4:28:30.7,1.92,27.04,3.33,4.0
97,2,오후 4:28:35.7,5.15,21.74,3.11,3.62
98,2,오후 4:28:40.8,1.8,22.43,3.89,4.43
99,2,오후 4:28:45.8,2.5,22.04,3.15,3.89
100,2,오후 4:28:50.8,1.67,21.59,4.37,3.2
101,2,오후 4:28:55.8,2.92,25.45,3.84,4.09
102,2,오후 4:29:00.8,1.93,21.41,3.62,4.43
103,2,오후 4:29:05.8,2.86,24.75,4.18,4.88
104,2,오후 4:29:10.8,2.73,26.81,3.26,4.51
105,2,오후 4:29:15.8,2.1,21.71,4.07,3.06
106,2,오후 4:29:20.8,2.39,23.89,3.05,3.29
107,2,오후 4:29:25.8,1.58,25.83,3.17,3.41
108,2,오후 4:29:30.8,2.45,24.63,4.39,4.18
109,2,오후 4:29:35.8,2.44,21.4,4.35,3.57
110,2,오후 4:29:40.8,2.22,23.48,3.32,3.92
111,2,오후 4:29:45.8,1.69,22.66,3.91,4.36
112,2,오후 4:29:50.8,2.24,24.38,4.48,4.66
113,2,오후 4:29:55.8,2.83,25.42,4.11,4.83
114,2,오후 4:30:00.8,2.24,24.85,3.96,4.91
115,2,오후 4:30:05.8,2.08,22.77,3.54,4.99
116,2,오후 4:30:10.8,4.39,27.24,3.47,3.54
117,2,오후 4:30:15.8,2.98,21.97,3.24,3.98
118,2,오후 4:30:20.8,2.72,26.34,3.89,4.46
119,2,오후 4:30:25.9,1.86,22.9,3.67,3.06
120,2,오후 4:30:30.9,1.8,23.17,3.76,3.79
121,2,오후 4:30:35.9,2.9,27.05,4.49,4.59
122,2,오후 4:30:40.9,2.99,23.91,4.01,3.01
123,2,오후 4:30:45.9,1.62,24.74,3.41,4.45
124,2,오후 4:30:50.9,2.62,24.02,3.95,3.44
125,2,오후 4:30:55.9,2.65,23.32,4.38,3.48
126,2,오후 4:31:00.9,2.4,22.87,4.28,4.76
127,2,오후 4:31:05.9,1.56,25.78,3.93,4.39
128,2,오후 4:31:10.9,2.05,26.41,4.32,3.87
129,2,오후 4:31:15.9,2.61,27.82,3.97,3.55
130,2,오후 4:31:20.9,1.9,23.43,4.39,4.95
131,2,오후 4:31:25.9,1.83,22.46,3.8,4.52
132,2,오후 4:31:30.9,2.74,23.05,3.57,4.08
133,2,오후 4:31:35.9,1.91,23.45,3.1,4.98
134,2,오후 4:31:40.9,2.29,25.04,4.39,3.17
135,2,오후 4:31:45.9,2.25,27.89,4.42,4.69
136,2,오후 4:31:50.9,1.96,25.14,4.44,3.52
137,2,오후 4:31:55.9,2.94,24.84,3.2,4.7
138,2,오후 4:32:01.0,3.01,25.32,3.4,3.83
139,3,오후 4:32:27.5,2.16,21.46,4.04,4.41
140,3,오후 4:32:32.5,2.48,23.13,4.3,3.25
141,3,오후 4:32:37.5,2.28,25.08,4.21,4.09
142,3,오후 4:32:42.5,1.57,27.55,4.45,3.13
143,3,오후 4:32:47.5,2.4,27.23,3.88,3.57
144,3,오후 4:32:52.5,2.73,25.67,3.41,4.01
145,3,오후 4:32:57.5,2.42,27.11,3.65,4.49
146,3,오후 4:33:02.5,2.36,23.68,4.42,3.81
147,3,오후 4:33:07.5,2.19,23.13,3.32,3.04
148,3,오후 4:33:12.5,1.91,26.12,4.24,3.63
149,3,오후 4:33:17.5,2.17,21.39,3.65,4.86
150,3,오후 4:33:22.5,1.52,21.63,3.36,3.81
151,3,오후 4:33:27.5,2.14,25.18,3.63,4.0
152,3,오후 4:33:32.5,2.05,24.04,3.79,3.44
153,3,오후 4:33:37.5,2.31,25.89,3.82,4.09
154,3,오후 4:33:42.6,2.61,25.4,4.16,3.33
155,3,오후 4:33:47.6,1.91,22.04,3.28,4.3
156,3,오후 4:33:52.6,2.12,27.48,3.29,4.27
157,3,오후 4:33:57.6,2.27,22.64,4.16,3.06
158,3,오후 4:34:02.6,2.52,21.91,3.65,3.72
159,3,오후 4:34:07.6,1.95,27.08,3.05,3.93
160,3,오후 4:34:12.6,2.45,24.04,3.24,3.66
161,3,오후 4:34:17.6,2.16,21.97,3.57,3.23
