Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:22:11.0,2.48,26.65,3.04,3.7
2,1,오후 4:22:16.0,2.96,26.77,4.11,4.4
3,1,오후 4:22:21.0,2.7,22.43,4.12,4.24
4,1,오후 4:22:26.0,2.98,24.31,3.48,3.94
5,1,오후 4:22:31.0,2.19,25.4,3.72,4.72
6,1,오후 4:22:36.0,1.67,21.73,3.71,4.1
7,1,오후 4:22:41.0,1.94,26.71,3.58,4.45
8,1,오후 4:22:46.0,2.82,27.27,3.62,4.75
9,1,오후 4:22:51.0,2.84,26.18,3.91,3.67
10,1,오후 4:22:56.0,2.73,27.4,3.61,4.22
11,1,오후 4:23:01.0,2.21,23.03,3.24,4.75
12,1,오후 4:23:06.0,2.52,26.01,3.29,3.94
13,1,오후 4:23:11.0,2.62,25.26,3.8,4.22
14,1,오후 4:23:16.0,1.98,23.89,3.53,3.5
15,1,오후 4:23:21.0,1.57,25.11,4.37,3.47
16,1,오후 4:23:26.0,1.71,21.35,3.51,3.58
17,1,오후 4:23:31.0,2.24,24.37,4.09,3.88
18,1,오후 4:23:36.0,2.36,21.09,3.46,4.62
19,1,오후 4:23:41.1,2.56,25.99,3.52,3.89
20,1,오후 4:23:46.1,2.95,24.91,3.81,3.15
21,1,오후 4:23:51.1,1.51,24.78,3.05,3.37
22,1,오후 4:23:56.1,2.81,24.52,4.42,4.46
23,1,오후 4:24:01.1,1.53,22.6,3.74,3.2
24,1,오후 4:24:06.1,1.73,22.28,3.35,3.87
25,1,오후 4:24:11.1,2.71,25.65,3.23,4.15
26,1,오후 4:24:16.1,2.19,25.34,4.43,3.34
27,1,오후 4:24:21.1,2.6,21.54,3.69,3.39
28,1,오후 4:24:26.1,1.64,21.25,3.66,4.8
29,1,오후 4:24:31.1,1.78,21.34,3.41,4.19
30,1,오후 4:24:36.1,1.52,22.64,3.36,4.26
31,1,오후 4:24:41.1,1.71,24.88,4.11,4.49
32,1,오후 4:24:46.1,2.89,22.27,3.29,3.93
33,1,오후 4:24:51.1,1.9,24.42,3.26,3.08
34,1,오후 4:24:56.1,1.86,22.25,4.4,4.98
35,1,오후 4:25:01.1,1.66,24.67,4.3,4.3
36,1,오후 4:25:06.1,2.45,26.37,4.34,4.36
37,1,오후 4:25:11.1,2.96,27.58,3.68,4.81
38,1,오후 4:25:16.2,2.27,25.24,4.36,3.26
39,1,오후 4:25:21.2,2.74,25.08,4.38,3.84
40,1,오후 4:25:26.2,2.78,25.86,3.72,4.15
41,1,오후 4:25:31.2,2.47,23.64,4.3,3.2
42,1,오후 4:25:36.2,2.84,25.86,4.2,4.97
43,1,오후 4:25:41.2,2.59,23.15,3.82,4.84
44,1,오후 4:25:46.2,1.68,23.01,3.2,3.47
45,1,오후 4:25:51.2,1.52,27.42,4.02,4.71
46,1,오후 4:25:56.2,2.26,25.82,3.26,4.36
47,1,오후 4:26:01.2,2.45,21.25,4.01,4.16
48,1,오후 4:26:06.2,1.77,23.01,3.15,4.39
49,1,오후 4:26:11.2,2.02,26.03,4.0,4.62
50,1,오후 4:26:16.2,2.23,25.53,3.58,4.55
51,1,오후 4:26:21.2,1.72,27.34,3.76,3.56
52,1,오후 4:26:26.2,1.78,25.29,3.91,4.21
53,1,오후 4:26:31.2,1.54,21.94,3.12,4.56
54,1,오후 4:26:36.2,2.28,23.93,4.29,4.65
55,1,오후 4:26:41.2,1.81,23.74,3.29,3.26
56,1,오후 4:26:46.2,1.57,26.15,3.9,3.18
57,1,오후 4:26:51.2,2.69,24.04,3.21,3.48
58,1,오후 4:26:56.3,2.61,24.97,3.36,4.73
59,1,오후 4:27:01.3,2.42,23.09,3.52,4.19
60,1,오후 4:27:06.3,1.7,22.97,3.8,3.59
61,1,오후 4:27:11.3,1.73,24.25,3.46,4.86
62,1,오후 4:27:16.3,2.53,26.19,3.93,3.85
63,1,오후 4:27:21.3,2.32,26.26,3.77,3.36
64,1,오후 4:27:26.3,2.4,22.48,3.35,3.26
65,1,오후 4:27:31.3,2.97,22.79,4.38,4.49
66,1,오후 4:27:36.3,2.47,24.67,3.46,3.22
67,1,오후 4:27:41.3,2.22,21.97,3.6,3.31
68,1,오후 4:27:46.3,2.25,24.74,4.18,4.47
69,1,오후 4:27:51.3,2.22,25.39,3.45,3.55
70,2,오후 4:28:18.0,1.78,27.61,3.76,3.84
71,2,오후 4:28:23.0,2.93,23.46,3.74,3.66
72,2,오후 4:28:28.0,2.97,26.34,4.05,4.74
73,2,오후 4:28:33.0,2.37,23.99,3.36,3.1
74,2,오후 4:28:38.0,1.89,21.46,4.36,4.08
75,2,오후 4:28:43.0,2.09,23.44,3.23,3.52
76,2,오후 4:28:48.0,1.78,26.0,3.97,4.09
77,2,오후 4:28:53.0,2.95,25.48,3.99,4.34
78,2,오후 4:28:58.1,2.0,21.05,3.24,3.31
79,2,오후 4:29:03.1,2.39,24.44,4.25,3.73
80,2,오후 4:29:08.1,1.94,22.15,3.29,3.52
81,2,오후 4:29:13.1,1.66,25.72,3.93,3.86
82,2,오후 4:29:18.1,2.3,24.52,3.12,3.37
83,2,오후 4:29:23.1,1.99,23.78,3.09,4.65
84,2,오후 4:29:28.1,1.79,21.84,3.31,4.16
85,2,오후 4:29:33.1,2.91,27.86,3.04,4.81
86,2,오후 4:29:38.1,2.36,25.42,4.22,3.27
87,2,오후 4:29:43.1,2.5,23.76,3.68,4.12
88,2,오후 4:29:48.1,1.92,25.08,4.03,4.86
89,2,오후 4:29:53.1,2.32,24.44,3.33,4.1
90,2,오후 4:29:58.1,2.61,24.67,4.41,4.59
91,2,오후 4:30:03.1,1.83,25.56,4.28,3.81
92,2,오후 4:30:08.1,1.7,26.5,4.28,3.62
93,2,오후 4:30:13.1,2.2,21.71,3.45,4.18
94,2,오후 4:30:18.1,2.38,25.29,4.34,3.19
95,2,오후 4:30:23.1,2.27,24.81,3.54,4.05
96,2,오후 4:30:28.1,2.67,23.8,3.04,4.02
97,2,오후 4:30:33.2,1.68,23.52,4.29,3.83
98,2,오후 4:30:38.2,2.69,23.11,3.92,3.33
99,2,오후 4:30:43.2,2.66,21.6,3.09,3.88
100,2,오후 4:30:48.2,1.94,24.67,4.13,4.45
101,2,오후 4:30:53.2,2.76,26.32,3.44,3.08
102,2,오후 4:30:58.2,1.69,22.44,4.31,3.01
103,2,오후 4:31:03.2,2.76,25.81,4.45,4.19
104,2,오후 4:31:08.2,1.65,27.81,3.74,4.89
105,2,오후 4:31:13.2,2.76,24.78,4.13,3.17
106,2,오후 4:31:18.2,2.01,21.16,3.79,3.1
107,2,오후 4:31:23.2,1.97,26.99,3.76,4.97
108,2,오후 4:31:28.2,2.12,22.14,3.06,4.19
109,2,오후 4:31:33.2,2.51,26.2,3.56,3.72
110,2,오후 4:31:38.2,2.79,21.31,3.98,4.32
111,2,오후 4:31:43.2,1.67,22.18,3.23,4.73
112,2,오후 4:31:48.2,2.62,23.07,3.64,3.61
113,2,오후 4:31:53.2,2.81,27.49,3.54,4.77
114,2,오후 4:31:58.2,2.15,23.19,4.2,4.47
115,2,오후 4:32:03.3,1.7,27.45,3.08,3.2
116,2,오후 4:32:08.3,2.18,22.77,3.06,3.2
117,2,오후 4:32:13.3,1.9,24.01,4.08,4.79
118,2,오후 4:32:18.3,1.93,22.61,4.46,4.39
119,2,오후 4:32:23.3,1.8,21.79,4.44,4.34
120,2,오후 4:32:28.3,2.17,23.64,4.27,3.33
121,2,오후 4:32:33.3,2.12,27.3,3.85,3.78
122,2,오후 4:32:38.3,2.02,25.25,3.5,4.21
123,2,오후 4:32:43.3,2.36,26.75,4.46,4.22
124,2,오후 4:32:48.3,2.34,25.14,3.8,4.17
125,2,오후 4:32:53.3,1.78,27.87,3.24,3.49
126,2,오후 4:32:58.3,2.32,25.94,3.67,4.25
127,2,오후 4:33:03.3,2.62,22.64,3.1,4.35
128,2,오후 4:33:08.3,1.7,25.17,4.37,3.16
129,2,오후 4:33:13.3,2.21,27.21,3.95,3.39
130,2,오후 4:33:18.3,1.52,21.04,3.98,3.3
131,2,오후 4:33:23.3,2.16,26.92,4.04,3.24
132,2,오후 4:33:28.3,2.34,26.64,3.07,4.58
133,2,오후 4:33:33.4,2.37,22.03,4.16,4.54
134,2,오후 4:33:38.4,2.78,27.22,3.89,4.56
135,2,오후 4:33:43.4,2.27,22.29,3.42,4.25
136,2,오후 4:33:48.4,1.65,26.74,3.37,3.65
137,2,오후 4:33:53.4,2.56,27.47,3.22,3.88
138,2,오후 4:33:58.4,2.59,23.5,3.86,3.5
139,3,오후 4:34:25.3,2.46,26.56,3.26,3.82
140,3,오후 4:34:30.3,2.11,23.85,3.46,4.93
141,3,오후 4:34:35.3,2.25,23.93,3.93,4.6
142,3,오후 4:34:40.3,3.8,24.06,2.29,2.29
143,3,오후 4:34:45.3,2.46,26.13,3.14,3.51
144,3,오후 4:34:50.3,1.82,25.44,3.55,4.8
145,3,오후 4:34:55.3,2.05,25.23,4.42,3.77
146,3,오후 4:35:00.3,1.7,24.98,3.4,3.22
147,3,오후 4:35:05.4,2.82,26.22,3.58,3.2
148,3,오후 4:35:10.4,1.68,24.83,3.09,4.72
149,3,오후 4:35:15.4,2.2,22.18,4.47,3.11
150,3,오후 4:35:20.4,1.97,22.7,3.61,3.99
151,3,오후 4:35:25.4,2.26,24.3,4.19,3.17
152,3,오후 4:35:30.4,2.29,26.01,4.06,3.44
153,3,오후 4:35:35.4,3.8,24.06,2.29,2.29
154,3,오후 4:35:40.4,2.95,26.01,3.95,4.06
155,3,오후 4:35:45.4,2.37,25.6,3.38,4.59
156,3,오후 4:35:50.4,2.01,23.71,4.27,4.38
157,3,오후 4:35:55.4,2.99,25.33,3.21,4.69
158,3,오후 4:36:00.4,1.56,25.83,4.16,3.74
159,3,오후 4:36:05.4,1.97,22.57,3.02,3.68
160,3,오후 4:36:10.4,2.18,25.78,3.92,3.69
161,3,오후 4:36:15.4,2.83,26.09,4.39,4.42
162,3,오후 4:36:20.4,3.8,24.06,2.29,2.29
163,3,오후 4:36:25.4,2.36,25.97,3.44,3.19
164,3,오후 4:36:30.4,2.52,25.67,3.15,4.8
165,3,오후 4:36:35.4,2.72,26.65,3.97,4.03
166,3,오후 4:36:40.4,1.68,25.51,4.33,4.67
167,3,오후 4:36:45.4,2.61,26.18,3.4,3.08
168,3,오후 4:36:50.4,3.8,24.06,2.29,2.29
169,3,오후 4:36:55.4,2.1,23.15,3.64,4.2
170,3,오후 4:37:00.5,1.73,24.28,3.24,3.94
171,3,오후 4:37:05.5,1.55,27.19,3.25,4.93
172,3,오후 4:37:10.5,2.39,23.75,3.7,4.51
173,3,오후 4:37:15.5,2.77,26.81,4.1,4.9
174,3,오후 4:37:20.5,2.22,22.62,3.75,3.14
175,3,오후 4:37:25.5,1.62,25.55,4.1,3.52
176,3,오후 4:37:30.5,2.45,21.04,3.75,4.95
177,3,오후 4:37:35.5,2.37,26.83,3.08,3.33
178,3,오후 4:37:40.5,1.81,23.53,3.8,3.92
179,3,오후 4:37:45.5,2.5,27.56,3.22,4.0
180,3,오후 4:37:50.5,1.57,25.39,3.58,3.06
181,3,오후 4:37:55.5,2.52,27.56,3.83,3.62
182,3,오후 4:38:00.5,1.81,23.91,4.06,3.04
183,3,오후 4:38:05.5,2.82,24.03,3.45,4.89
184,3,오후 4:38:10.5,2.76,26.39,3.9,4.41
185,3,오후 4:38:15.5,1.8,23.76,3.34,3.14
186,3,오후 4:38:20.5,2.48,24.85,3.3,4.53
187,3,오후 4:38:25.5,2.39,22.54,4.4,4.39
188,3,오후 4:38:30.6,2.35,27.79,4.15,3.28
189,3,오후 4:38:35.6,2.22,21.53,3.51,3.55
190,3,오후 4:38:40.6,2.57,21.7,3.16,3.05
191,3,오후 4:38:45.6,2.77,22.67,3.83,3.73
192,3,오후 4:38:50.6,2.27,21.4,4.2,4.38
193,3,오후 4:38:55.6,1.55,25.34,3.84,4.17
194,3,오후 4:39:00.6,1.62,26.29,3.78,4.8
195,3,오후 4:39:05.6,1.89,23.18,3.99,4.26
196,3,오후 4:39:10.6,1.75,27.91,3.21,3.84
197,3,오후 4:39:15.6,2.69,26.34,3.59,4.22
198,3,오후 4:39:20.6,2.28,23.67,4.04,3.79
199,3,오후 4:39:25.6,1.78,24.99,3.14,3.34
200,3,오후 4:39:30.6,2.38,26.72,3.31,4.79
201,3,오후 4:39:35.6,1.7,25.72,3.78,4.25
202,3,오후 4:39:40.6,1.59,21.35,3.21,3.34
203,3,오후 4:39:45.6,2.74,26.08,4.35,3.38
204,3,오후 4:39:50.6,1.75,26.06,3.05,3.67
205,3,오후 4:39:55.6,1.84,25.02,3.76,3.84
206,3,오후 4:40:00.7,1.67,23.49,3.71,3.45
207,3,오후 4:40:05.7,1.8,23.06,4.17,4.92
208,4,오후 4:40:32.6,2.96,25.14,3.66,3.98
209,4,오후 4:40:37.6,3.18,24.27,3.71,3.3
210,4,오후 4:40:42.6,2.57,23.21,4.3,4.45
211,4,오후 4:40:47.6,2.63,27.47,4.35,4.19
212,4,오후 4:40:52.6,2.54,27.69,3.24,4.26
213,4,오후 4:40:57.6,2.0,24.76,4.15,3.42
214,4,오후 4:41:02.7,2.11,26.99,4.28,3.88
215,4,오후 4:41:07.7,2.18,25.81,3.44,4.51
216,4,오후 4:41:12.7,2.02,26.68,3.63,4.07
217,4,오후 4:41:17.7,3.18,24.27,3.71,3.3
218,4,오후 4:41:22.7,2.48,23.74,3.98,3.13
219,4,오후 4:41:27.7,2.22,23.77,4.42,3.23
220,4,오후 4:41:32.7,2.76,25.06,3.32,3.63
221,4,오후 4:41:37.7,1.55,22.49,4.48,3.5
222,4,오후 4:41:42.7,2.2,21.4,4.01,3.78
223,4,오후 4:41:47.7,2.49,21.83,4.16,4.95
224,4,오후 4:41:52.7,2.76,21.91,3.55,4.03
225,4,오후 4:41:57.7,3.18,24.27,3.71,3.3
226,4,오후 4:42:02.7,2.95,27.46,3.6,3.39
227,4,오후 4:42:07.7,2.95,23.21,4.39,3.53
228,4,오후 4:42:12.7,2.67,24.13,4.47,4.65
229,4,오후 4:42:17.7,2.05,23.61,3.22,3.25
230,4,오후 4:42:22.7,1.77,25.49,3.46,4.95
231,4,오후 4:42:27.7,2.6,25.59,3.72,3.92
232,4,오후 4:42:32.7,2.51,23.34,3.02,3.53
233,4,오후 4:42:37.7,2.58,21.34,3.11,3.38
234,4,오후 4:42:42.7,2.84,22.27,3.77,4.73
235,4,오후 4:42:47.7,2.72,24.87,3.77,4.65
236,4,오후 4:42:52.7,2.51,23.71,4.35,4.64
237,4,오후 4:42:57.8,2.27,23.97,3.71,4.54
238,4,오후 4:43:02.8,2.52,25.8,4.44,4.3
239,4,오후 4:43:07.8,1.86,21.9,3.26,3.12
240,4,오후 4:43:12.8,1.74,26.08,4.48,3.57
241,4,오후 4:43:17.8,2.11,22.7,3.72,3.18
242,4,오후 4:43:22.8,2.19,26.12,3.24,4.71
243,4,오후 4:43:27.8,2.07,22.31,3.42,3.18
244,4,오후 4:43:32.8,2.47,25.52,4.28,3.04
245,4,오후 4:43:37.8,3.18,24.27,3.71,3.3
246,4,오후 4:43:42.8,2.34,27.58,3.28,3.57
247,4,오후 4:43:47.8,1.57,27.99,3.23,4.34
248,4,오후 4:43:52.8,1.64,21.26,4.27,4.07
249,4,오후 4:43:57.8,2.65,26.07,4.45,4.38
250,4,오후 4:44:02.8,1.77,25.76,3.54,3.41
251,4,오후 4:44:07.8,2.51,22.29,3.43,3.58
252,4,오후 4:44:12.8,2.19,22.17,3.98,4.6
253,4,오후 4:44:17.8,2.77,22.34,3.4,3.94
254,4,오후 4:44:22.8,1.67,24.14,4.16,4.57
255,4,오후 4:44:27.9,2.01,21.09,4.4,3.71
256,4,오후 4:44:32.9,2.59,21.98,3.15,3.43
257,4,오후 4:44:37.9,1.73,27.73,4.35,3.74
258,4,오후 4:44:42.9,2.85,22.87,3.83,4.51
259,4,오후 4:44:47.9,2.33,25.58,4.42,3.97
260,4,오후 4:44:52.9,1.63,24.14,3.7,4.1
261,4,오후 4:44:57.9,2.65,22.38,4.36,3.49
262,4,오후 4:45:02.9,2.82,26.31,3.2,3.89
263,4,오후 4:45:07.9,1.69,22.33,3.78,4.44
264,4,오후 4:45:12.9,2.75,27.12,3.15,3.25
265,4,오후 4:45:17.9,2.31,27.48,3.97,3.8
266,4,오후 4:45:22.9,2.24,23.55,3.02,3.39
267,4,오후 4:45:27.9,1.6,25.73,4.14,4.36
268,4,오후 4:45:32.9,1.57,26.94,3.34,4.55
269,4,오후 4:45:37.9,1.96,22.74,4.0,3.63
270,4,오후 4:45:42.9,2.95,25.96,3.49,4.19
271,4,오후 4:45:47.9,1.54,23.15,3.05,3.56
272,4,오후 4:45:53.0,2.67,25.29,3.7,4.36
273,4,오후 4:45:58.0,2.65,21.4,3.38,4.56
274,4,오후 4:46:03.0,2.61,21.42,3.73,4.27
275,4,오후 4:46:08.0,1.59,26.03,3.01,4.17
276,4,오후 4:46:13.0,2.71,26.76,3.23,3.7
277,5,오후 4:46:38.7,2.2,25.98,3.7,3.65
278,5,오후 4:46:43.7,2.47,27.0,4.31,4.29
279,5,오후 4:46:48.7,2.74,23.19,3.02,3.27
280,5,오후 4:46:53.7,1.84,24.64,4.45,3.92
281,5,오후 4:46:58.7,2.27,24.31,3.68,3.96
282,5,오후 4:47:03.7,2.34,25.72,4.48,4.49
283,5,오후 4:47:08.7,2.98,21.34,3.54,4.73
284,5,오후 4:47:13.7,2.26,24.54,4.17,1.52
285,5,오후 4:47:18.7,1.84,27.59,3.63,4.22
286,5,오후 4:47:23.7,1.97,25.39,3.36,4.2
287,5,오후 4:47:28.7,1.87,23.4,4.43,3.99
288,5,오후 4:47:33.7,1.93,27.33,3.01,4.53
289,5,오후 4:47:38.7,2.13,23.59,3.09,3.23
290,5,오후 4:47:43.8,2.81,22.54,3.9,4.34
291,5,오후 4:47:48.8,2.06,24.81,3.15,4.37
292,5,오후 4:47:53.8,2.0,27.88,3.48,3.66
293,5,오후 4:47:58.8,2.95,22.37,3.52,3.32
294,5,오후 4:48:03.8,1.56,23.95,3.06,3.85
295,5,오후 4:48:08.8,2.56,21.63,3.78,4.43
296,5,오후 4:48:13.8,2.72,24.51,3.59,3.03
297,5,오후 4:48:18.8,2.3,21.53,3.11,4.94
298,5,오후 4:48:23.8,2.19,22.99,3.45,3.96
299,5,오후 4:48:28.8,2.84,27.57,4.38,3.96
300,5,오후 4:48:33.8,2.26,24.54,4.17,1.52
301,5,오후 4:48:38.8,1.97,22.8,3.75,3.44
302,5,오후 4:48:43.8,2.67,22.12,3.18,3.82
303,5,오후 4:48:48.8,2.76,26.3,4.48,4.82
304,5,오후 4:48:53.8,1.85,24.1,4.34,4.59
305,5,오후 4:48:58.8,2.9,25.38,4.38,3.38
306,5,오후 4:49:03.8,2.82,24.05,3.45,4.44
307,5,오후 4:49:08.8,2.96,27.48,3.13,3.79
308,5,오후 4:49:13.9,1.92,25.91,4.37,4.94
309,5,오후 4:49:18.9,2.71,26.8,4.17,4.61
310,5,오후 4:49:23.9,1.6,22.63,3.05,3.34
311,5,오후 4:49:28.9,2.06,24.84,3.84,3.53
312,5,오후 4:49:33.9,1.93,25.08,3.87,4.51
313,5,오후 4:49:38.9,1.82,24.27,3.66,3.81
314,5,오후 4:49:43.9,1.58,25.88,4.2,3.59
315,5,오후 4:49:48.9,2.89,21.39,4.14,4.57
316,5,오후 4:49:53.9,2.04,23.12,3.5,4.18
317,5,오후 4:49:58.9,2.21,21.27,4.09,4.72
318,5,오후 4:50:03.9,2.21,24.7,4.1,3.71
319,5,오후 4:50:08.9,2.92,21.42,3.84,4.1
320,5,오후 4:50:13.9,2.74,25.63,3.25,4.0
321,5,오후 4:50:18.9,2.61,22.69,4.49,3.09
322,5,오후 4:50:23.9,2.4,23.21,3.94,4.95
323,5,오후 4:50:28.9,1.92,22.13,4.22,3.61
324,5,오후 4:50:33.9,1.64,21.02,3.09,4.12
325,5,오후 4:50:38.9,2.9,27.31,3.4,3.08
326,5,오후 4:50:43.9,2.87,27.23,3.95,4.86
327,5,오후 4:50:49.0,2.9,27.8,4.08,3.77
328,5,오후 4:50:54.0,2.41,22.84,4.09,4.08
329,5,오후 4:50:59.0,2.29,26.33,3.08,3.05
330,5,오후 4:51:04.0,2.26,24.54,4.17,1.52
331,5,오후 4:51:09.0,2.43,21.7,4.12,4.77
332,5,오후 4:51:14.0,2.34,21.41,4.27,3.96
333,5,오후 4:51:19.0,1.84,23.37,3.49,3.95
334,5,오후 4:51:24.0,2.41,23.76,4.32,4.76
335,5,오후 4:51:29.0,1.57,23.63,3.88,3.75
336,5,오후 4:51:34.0,1.98,25.55,3.39,4.42
337,5,오후 4:51:39.0,1.97,25.82,4.4,3.26
338,5,오후 4:51:44.0,2.24,24.0,3.95,3.81
339,5,오후 4:51:49.0,2.92,21.23,3.16,4.11
340,5,오후 4:51:54.0,2.25,24.04,4.43,3.67
341,5,오후 4:51:59.0,2.26,24.54,4.17,1.52
342,5,오후 4:52:04.0,2.37,24.83,3.64,3.3
