Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:29:35.0,2.52,21.25,3.26,3.86
2,1,오후 4:29:40.0,2.49,21.74,4.3,3.89
3,1,오후 4:29:45.0,1.78,24.63,3.62,3.42
4,1,오후 4:29:50.0,2.13,21.29,4.43,3.58
5,1,오후 4:29:55.0,1.72,24.87,3.15,4.98
6,1,오후 4:30:00.0,1.71,26.62,3.98,4.48
7,1,오후 4:30:05.0,1.94,24.25,4.32,4.04
8,1,오후 4:30:10.0,2.24,24.49,4.18,3.83
9,1,오후 4:30:15.0,2.74,26.78,3.99,4.66
10,1,오후 4:30:20.0,2.76,25.03,3.92,3.67
11,1,오후 4:30:25.0,2.39,25.27,3.45,3.48
12,1,오후 4:30:30.0,2.41,26.24,4.36,4.07
13,1,오후 4:30:35.0,1.76,24.6,4.11,3.79
14,1,오후 4:30:40.0,1.96,27.47,3.34,1.27
15,1,오후 4:30:45.0,2.26,21.09,3.42,4.75
16,1,오후 4:30:50.0,1.55,24.71,3.28,4.0
17,1,오후 4:30:55.0,2.24,22.94,3.98,4.83
18,1,오후 4:31:00.0,2.3,27.45,3.47,4.02
19,1,오후 4:31:05.0,2.5,26.73,3.37,4.1
20,1,오후 4:31:10.0,2.23,23.97,4.31,3.43
21,1,오후 4:31:15.1,2.79,27.05,3.28,3.21
22,1,오후 4:31:20.1,3.82,19.56,4.17,3.22
23,1,오후 4:31:25.1,2.36,23.99,3.62,3.39
24,1,오후 4:31:30.1,2.23,26.02,3.64,3.67
25,1,오후 4:31:35.1,2.95,24.4,4.1,4.61
26,1,오후 4:31:40.1,2.92,23.81,3.55,3.93
27,1,오후 4:31:45.1,2.22,23.73,3.1,4.12
28,1,오후 4:31:50.1,1.76,22.2,3.83,4.19
29,1,오후 4:31:55.1,2.8,22.2,3.8,3.47
30,1,오후 4:32:00.1,2.9,27.32,4.27,4.46
31,1,오후 4:32:05.1,2.98,27.76,4.08,3.9
32,1,오후 4:32:10.1,2.37,27.72,3.28,3.08
33,1,오후 4:32:15.1,2.63,22.59,3.71,3.95
34,1,오후 4:32:20.1,2.9,27.79,3.96,3.14
35,1,오후 4:32:25.1,1.83,24.97,3.83,4.72
36,1,오후 4:32:30.1,1.95,24.4,4.42,1.43
37,1,오후 4:32:35.1,2.91,26.16,4.01,4.29
38,1,오후 4:32:40.1,1.72,24.62,4.15,3.28
39,1,오후 4:32:45.1,2.63,23.86,4.43,3.52
40,1,오후 4:32:50.1,2.53,23.95,3.26,3.8
41,1,오후 4:32:55.1,2.34,25.16,3.23,4.77
42,1,오후 4:33:00.1,2.46,26.58,4.24,3.17
43,1,오후 4:33:05.1,2.45,21.13,3.39,4.31
44,1,오후 4:33:10.2,2.94,25.53,4.16,4.97
45,1,오후 4:33:15.2,1.91,24.96,3.22,3.85
46,1,오후 4:33:20.2,2.64,22.16,4.24,4.06
47,1,오후 4:33:25.2,2.54,21.54,3.63,3.46
48,1,오후 4:33:30.2,2.19,24.1,3.39,4.74
49,1,오후 4:33:35.2,1.75,27.9,3.97,4.11
50,1,오후 4:33:40.2,2.37,25.49,3.63,4.12
51,1,오후 4:33:45.2,2.93,25.37,3.76,3.68
52,1,오후 4:33:50.2,2.8,21.74,3.29,4.26
53,1,오후 4:33:55.2,1.93,22.64,4.48,3.43
54,1,오후 4:34:00.2,2.59,23.96,3.54,3.26
55,1,오후 4:34:05.2,2.4,25.93,4.05,3.71
56,1,오후 4:34:10.2,2.58,25.12,4.31,4.08
57,1,오후 4:34:15.2,1.75,22.93,3.55,3.66
58,1,오후 4:34:20.2,2.95,24.14,4.22,4.96
59,1,오후 4:34:25.2,2.6,25.84,3.69,3.65
60,1,오후 4:34:30.2,2.28,24.28,4.36,4.51
61,1,오후 4:34:35.2,2.95,25.57,4.18,4.33
62,1,오후 4:34:40.2,1.78,23.69,3.89,4.13
63,1,오후 4:34:45.2,2.14,22.53,3.02,3.03
64,1,오후 4:34:50.2,2.83,21.88,4.11,4.99
65,1,오후 4:34:55.2,2.43,25.0,3.59,3.75
66,1,오후 4:35:00.2,2.92,23.76,4.38,4.1
67,1,오후 4:35:05.2,2.55,23.04,4.16,3.02
68,1,오후 4:35:10.2,2.37,23.94,4.07,3.4
69,1,오후 4:35:15.3,2.84,26.71,3.64,3.51
70,2,오후 4:35:41.9,2.73,25.69,3.2,4.32
71,2,오후 4:35:46.9,2.75,25.05,3.98,4.64
72,2,오후 4:35:51.9,4.43,24.48,3.08,3.98
73,2,오후 4:35:56.9,2.05,24.53,4.29,3.86
74,2,오후 4:36:01.9,2.02,23.81,3.94,4.99
75,2,오후 4:36:06.9,2.47,22.3,3.65,3.63
76,2,오후 4:36:11.9,2.99,25.14,3.89,3.64
77,2,오후 4:36:16.9,3.16,22.76,3.77,4.83
78,2,오후 4:36:21.9,2.97,24.8,3.87,3.87
79,2,오후 4:36:26.9,1.98,22.05,3.62,4.72
80,2,오후 4:36:32.0,1.84,23.63,3.24,4.74
81,2,오후 4:36:37.0,1.68,21.08,4.04,4.85
82,2,오후 4:36:42.0,1.83,24.74,4.04,4.51
