Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:22:11.0,2.19,24.66,3.78,3.71
2,1,오후 4:22:16.0,1.57,26.63,3.66,3.68
3,1,오후 4:22:21.0,2.39,24.21,3.74,4.99
4,1,오후 4:22:26.0,2.44,26.07,3.12,3.21
5,1,오후 4:22:31.0,2.45,25.78,3.09,4.96
6,1,오후 4:22:36.0,1.73,22.24,4.15,4.8
7,1,오후 4:22:41.0,2.72,25.33,4.28,4.99
8,1,오후 4:22:46.0,2.53,24.17,4.14,4.1
9,1,오후 4:22:51.0,1.67,24.92,4.0,3.76
10,1,오후 4:22:56.0,1.58,22.79,3.14,3.03
11,1,오후 4:23:01.0,2.35,22.21,3.12,4.95
12,1,오후 4:23:06.0,2.4,24.96,3.11,4.71
13,1,오후 4:23:11.0,1.55,27.48,3.66,4.92
14,1,오후 4:23:16.0,2.75,24.7,4.2,4.05
15,1,오후 4:23:21.0,2.62,23.66,4.2,4.04
16,1,오후 4:23:26.0,2.11,21.06,4.41,3.16
17,1,오후 4:23:31.0,2.75,22.06,4.21,3.45
18,1,오후 4:23:36.0,2.53,24.21,3.41,4.7
19,1,오후 4:23:41.0,2.45,25.63,3.59,4.31
20,1,오후 4:23:46.0,2.56,26.4,3.98,4.41
21,1,오후 4:23:51.1,1.87,26.95,4.03,3.15
22,1,오후 4:23:56.1,2.79,22.03,3.68,3.19
23,1,오후 4:24:01.1,2.73,25.45,3.48,4.12
24,1,오후 4:24:06.1,2.34,22.59,3.19,4.34
25,1,오후 4:24:11.1,1.98,25.48,3.04,4.63
26,1,오후 4:24:16.1,1.55,24.76,3.09,3.68
27,1,오후 4:24:21.1,2.13,23.79,4.47,3.41
28,1,오후 4:24:26.1,2.11,24.27,3.24,3.05
29,1,오후 4:24:31.1,1.51,23.76,3.43,4.3
30,1,오후 4:24:36.1,1.59,23.65,3.9,4.31
31,1,오후 4:24:41.1,1.51,22.64,4.4,4.07
32,1,오후 4:24:46.1,2.36,22.28,3.96,3.99
33,1,오후 4:24:51.1,2.22,24.7,3.44,4.97
34,1,오후 4:24:56.1,1.58,24.97,3.41,3.53
35,1,오후 4:25:01.1,1.57,25.0,4.49,3.47
36,1,오후 4:25:06.1,1.9,22.92,3.47,3.96
37,1,오후 4:25:11.1,1.58,22.4,4.31,3.42
38,1,오후 4:25:16.1,2.63,21.53,3.1,4.81
39,1,오후 4:25:21.2,2.98,26.84,3.08,4.6
40,1,오후 4:25:26.2,1.98,22.2,4.04,4.16
41,1,오후 4:25:31.2,2.1,22.08,4.14,3.86
42,1,오후 4:25:36.2,2.38,26.42,3.45,4.91
43,1,오후 4:25:41.2,2.36,24.67,4.19,3.49
44,1,오후 4:25:46.2,2.49,21.36,4.36,3.05
45,1,오후 4:25:51.2,1.56,24.11,4.44,3.4
46,1,오후 4:25:56.2,2.25,26.02,3.79,4.01
47,1,오후 4:26:01.2,1.93,22.84,3.58,3.58
48,1,오후 4:26:06.2,2.49,23.01,3.83,4.69
49,1,오후 4:26:11.2,1.57,22.54,3.99,3.14
50,1,오후 4:26:16.2,1.84,23.94,4.23,3.87
51,1,오후 4:26:21.2,1.83,23.36,3.52,3.75
52,1,오후 4:26:26.2,1.9,23.35,3.69,4.94
53,1,오후 4:26:31.2,2.26,21.01,3.84,4.33
54,1,오후 4:26:36.2,2.89,26.4,4.03,3.01
55,1,오후 4:26:41.2,1.74,24.19,3.98,3.28
56,1,오후 4:26:46.2,2.1,26.47,4.39,3.53
57,1,오후 4:26:51.2,2.39,21.92,4.46,4.61
58,1,오후 4:26:56.2,1.59,25.63,4.14,4.46
59,1,오후 4:27:01.2,2.19,22.11,3.56,4.79
60,1,오후 4:27:06.2,2.38,23.85,3.02,4.1
61,1,오후 4:27:11.2,1.52,27.44,3.05,4.61
62,1,오후 4:27:16.2,2.54,22.1,3.41,4.26
63,1,오후 4:27:21.2,2.26,23.63,4.07,4.03
64,1,오후 4:27:26.3,2.84,23.56,3.68,3.72
65,1,오후 4:27:31.3,2.35,25.25,3.67,3.69
66,1,오후 4:27:36.3,2.89,23.05,3.07,4.58
67,1,오후 4:27:41.3,1.9,26.84,3.57,4.1
68,1,오후 4:27:46.3,1.61,27.2,3.64,3.14
69,1,오후 4:27:51.3,2.25,27.81,3.87,4.12
70,2,오후 4:28:18.0,1.57,21.85,3.99,3.62
71,2,오후 4:28:23.0,1.69,27.89,3.05,4.51
72,2,오후 4:28:28.0,2.66,21.96,3.11,3.58
73,2,오후 4:28:33.0,1.54,24.86,4.09,3.91
74,2,오후 4:28:38.0,2.32,23.81,3.65,4.72
75,2,오후 4:28:43.0,2.33,23.31,4.11,3.25
76,2,오후 4:28:48.0,1.79,26.87,3.33,3.93
77,2,오후 4:28:53.0,2.79,22.99,3.97,3.42
78,2,오후 4:28:58.0,2.57,24.08,4.37,3.48
79,2,오후 4:29:03.1,2.51,25.19,3.71,3.33
80,2,오후 4:29:08.1,2.02,26.07,3.49,4.88
81,2,오후 4:29:13.1,2.12,22.34,3.8,4.48
82,2,오후 4:29:18.1,1.88,27.78,3.6,4.42
83,2,오후 4:29:23.1,2.69,23.39,3.54,4.39
84,2,오후 4:29:28.1,2.29,23.75,3.95,3.19
85,2,오후 4:29:33.1,2.08,23.5,3.79,4.82
86,2,오후 4:29:38.1,2.26,25.71,3.34,4.96
87,2,오후 4:29:43.1,2.16,22.18,3.51,4.72
88,2,오후 4:29:48.1,2.28,23.89,3.26,4.86
89,2,오후 4:29:53.1,1.52,24.01,3.48,4.82
90,2,오후 4:29:58.1,2.13,23.9,3.21,4.51
91,2,오후 4:30:03.1,2.43,26.93,3.65,4.29
92,2,오후 4:30:08.1,1.83,21.05,3.15,4.95
93,2,오후 4:30:13.1,2.61,22.85,3.82,3.45
94,2,오후 4:30:18.1,1.83,22.19,3.68,4.9
95,2,오후 4:30:23.1,2.06,23.65,4.19,4.74
96,2,오후 4:30:28.1,2.69,25.51,3.34,3.03
97,2,오후 4:30:33.1,1.65,21.25,3.83,3.05
98,2,오후 4:30:38.2,2.69,26.61,3.14,4.18
99,2,오후 4:30:43.2,2.95,23.9,3.36,3.61
100,2,오후 4:30:48.2,4.02,26.54,3.06,4.27
101,2,오후 4:30:53.2,2.01,23.0,4.13,3.05
102,2,오후 4:30:58.2,1.93,24.46,4.3,3.64
103,2,오후 4:31:03.2,2.21,21.73,3.53,3.65
104,2,오후 4:31:08.2,2.02,24.28,4.34,4.45
105,2,오후 4:31:13.2,2.2,25.43,3.87,4.2
106,2,오후 4:31:18.2,1.94,23.42,3.09,3.34
107,2,오후 4:31:23.2,2.99,26.67,3.06,4.63
108,2,오후 4:31:28.2,2.44,21.03,3.64,3.77
109,2,오후 4:31:33.2,2.2,24.13,3.59,3.87
110,2,오후 4:31:38.2,2.43,23.76,3.38,3.17
111,2,오후 4:31:43.2,2.74,25.63,4.4,3.23
112,2,오후 4:31:48.2,2.7,23.46,3.82,4.92
113,2,오후 4:31:53.2,1.77,27.16,4.21,4.87
114,2,오후 4:31:58.2,1.53,24.17,3.25,4.14
115,2,오후 4:32:03.2,1.8,24.15,4.25,3.37
116,2,오후 4:32:08.2,2.0,23.85,3.64,3.83
117,2,오후 4:32:13.3,2.56,24.98,4.21,3.87
118,2,오후 4:32:18.3,2.15,24.13,3.77,3.21
119,2,오후 4:32:23.3,1.52,25.67,3.87,3.45
120,2,오후 4:32:28.3,1.51,24.93,4.23,3.4
121,2,오후 4:32:33.3,1.94,23.01,3.68,4.01
122,2,오후 4:32:38.3,1.79,22.12,3.69,3.93
123,2,오후 4:32:43.3,2.67,21.59,3.21,3.86
124,2,오후 4:32:48.3,2.25,21.63,4.23,4.9
125,2,오후 4:32:53.3,2.99,24.98,4.46,4.79
126,2,오후 4:32:58.3,2.17,26.05,4.09,4.66
127,2,오후 4:33:03.3,2.38,25.37,3.78,3.79
128,2,오후 4:33:08.3,2.2,23.75,3.41,4.01
129,2,오후 4:33:13.3,2.33,22.13,3.79,3.46
130,2,오후 4:33:18.3,1.61,27.68,3.65,4.25
131,2,오후 4:33:23.3,2.54,24.05,4.18,4.15
132,2,오후 4:33:28.3,1.65,23.22,3.98,3.46
133,2,오후 4:33:33.3,2.45,24.57,4.03,3.55
134,2,오후 4:33:38.3,2.94,25.47,3.4,4.39
135,2,오후 4:33:43.3,2.06,27.85,3.27,3.27
136,2,오후 4:33:48.3,2.63,22.61,3.34,3.96
137,2,오후 4:33:53.3,2.0,23.3,3.91,4.77
138,2,오후 4:33:58.3,1.93,24.32,3.95,3.34
139,3,오후 4:34:26.3,2.62,21.66,4.01,4.5
140,3,오후 4:34:31.3,1.69,24.25,3.77,4.48
141,3,오후 4:34:36.3,2.39,23.88,3.07,4.67
142,3,오후 4:34:41.3,2.6,24.54,4.35,4.21
143,3,오후 4:34:46.3,1.77,23.59,4.05,3.72
144,3,오후 4:34:51.3,1.83,26.28,3.3,4.67
145,3,오후 4:34:56.3,2.87,22.01,3.3,3.97
146,3,오후 4:35:01.3,2.62,21.89,3.44,4.57
147,3,오후 4:35:06.3,2.35,21.96,3.99,3.67
148,3,오후 4:35:11.4,2.91,25.25,4.4,3.66
149,3,오후 4:35:16.4,2.52,21.33,4.49,3.51
150,3,오후 4:35:21.4,2.53,24.61,3.07,3.93
151,3,오후 4:35:26.4,2.19,25.17,4.3,3.02
152,3,오후 4:35:31.4,2.08,23.91,3.99,3.12
153,3,오후 4:35:36.4,2.12,24.82,4.41,4.77
154,3,오후 4:35:41.4,2.35,22.55,4.47,3.99
155,3,오후 4:35:46.4,1.77,24.4,3.41,4.24
156,3,오후 4:35:51.4,2.78,22.37,4.39,4.13
157,3,오후 4:35:56.4,2.21,24.7,4.16,4.93
158,3,오후 4:36:01.4,2.81,23.41,1.63,4.73
159,3,오후 4:36:06.4,2.55,24.04,3.33,4.47
160,3,오후 4:36:11.4,2.17,21.64,3.39,3.01
161,3,오후 4:36:16.4,2.38,23.87,3.21,3.44
162,3,오후 4:36:21.4,2.7,23.88,3.14,3.16
163,3,오후 4:36:26.4,2.9,24.73,3.8,4.65
164,3,오후 4:36:31.4,1.85,27.03,4.2,4.06
165,3,오후 4:36:36.4,1.98,24.05,3.46,4.9
166,3,오후 4:36:41.4,2.94,21.82,4.2,3.84
167,3,오후 4:36:46.4,4.47,25.67,3.22,3.56
168,3,오후 4:36:51.4,2.53,21.53,3.92,3.98
169,3,오후 4:36:56.5,1.54,25.97,3.42,3.6
170,3,오후 4:37:01.5,2.74,24.97,3.57,4.03
171,3,오후 4:37:06.5,1.56,27.86,3.36,4.42
172,3,오후 4:37:11.5,1.96,26.85,3.35,3.65
173,3,오후 4:37:16.5,1.77,25.49,3.04,4.48
174,3,오후 4:37:21.5,2.06,23.06,4.47,4.59
175,3,오후 4:37:26.5,1.69,22.26,3.83,4.01
176,3,오후 4:37:31.5,4.91,27.08,3.29,4.1
177,3,오후 4:37:36.5,2.71,23.62,3.86,3.22
178,3,오후 4:37:41.5,2.92,24.21,3.47,4.28
179,3,오후 4:37:46.5,1.66,23.55,3.3,3.07
180,3,오후 4:37:51.5,2.86,24.15,4.38,4.27
181,3,오후 4:37:56.5,1.51,25.84,3.8,4.55
182,3,오후 4:38:01.5,2.61,27.03,3.13,3.09
183,3,오후 4:38:06.5,2.82,27.34,4.03,4.28
184,3,오후 4:38:11.5,2.33,25.07,4.15,3.59
185,3,오후 4:38:16.5,2.83,25.28,4.32,4.14
186,3,오후 4:38:21.5,1.8,26.3,3.03,3.53
187,3,오후 4:38:26.5,2.35,26.01,3.62,4.19
188,3,오후 4:38:31.6,2.46,25.5,3.61,3.02
189,3,오후 4:38:36.6,1.52,25.23,3.65,4.56
190,3,오후 4:38:41.6,1.93,25.26,3.05,3.81
191,3,오후 4:38:46.6,2.8,22.85,4.06,4.06
192,3,오후 4:38:51.6,2.57,24.58,3.33,3.67
193,3,오후 4:38:56.6,1.64,24.53,4.27,3.89
194,3,오후 4:39:01.6,2.18,24.36,4.05,3.35
195,3,오후 4:39:06.6,1.64,21.06,3.21,3.92
196,3,오후 4:39:11.6,1.66,21.68,3.87,3.56
197,3,오후 4:39:16.6,1.51,22.22,3.13,3.44
198,3,오후 4:39:21.6,1.82,22.55,4.0,4.66
199,3,오후 4:39:26.6,2.19,26.4,3.68,4.54
200,3,오후 4:39:31.6,1.8,26.25,4.36,4.12
201,3,오후 4:39:36.6,2.95,24.46,4.23,4.85
202,3,오후 4:39:41.6,2.94,22.14,3.71,4.39
203,3,오후 4:39:46.6,1.98,21.24,4.24,4.02
204,3,오후 4:39:51.6,1.79,24.57,3.72,4.29
205,3,오후 4:39:56.6,2.29,21.86,3.18,4.44
206,3,오후 4:40:01.6,1.61,25.01,3.03,4.98
207,3,오후 4:40:06.6,2.15,24.25,3.96,4.08
208,4,오후 4:40:34.4,1.81,22.87,3.48,4.03
209,4,오후 4:40:39.4,4.79,22.86,1.63,2.24
210,4,오후 4:40:44.4,2.31,27.47,3.93,4.59
211,4,오후 4:40:49.4,2.3,24.38,4.18,3.51
212,4,오후 4:40:54.5,1.84,23.68,4.38,4.54
213,4,오후 4:40:59.5,2.04,24.33,3.46,3.56
214,4,오후 4:41:04.5,1.78,25.33,1.91,3.61
215,4,오후 4:41:09.5,2.82,24.18,3.27,4.94
216,4,오후 4:41:14.5,2.69,22.37,3.36,3.44
217,4,오후 4:41:19.5,1.74,22.15,3.76,4.21
218,4,오후 4:41:24.5,1.83,24.7,4.06,4.1
219,4,오후 4:41:29.5,1.97,24.21,3.51,4.16
220,4,오후 4:41:34.5,1.61,26.6,4.41,3.92
221,4,오후 4:41:39.5,1.74,21.51,4.17,4.92
222,4,오후 4:41:44.5,2.74,25.43,3.47,3.45
223,4,오후 4:41:49.5,2.19,25.66,3.33,3.31
224,4,오후 4:41:54.5,2.23,24.4,3.88,3.63
225,4,오후 4:41:59.5,1.93,22.86,3.23,4.94
226,4,오후 4:42:04.5,1.69,22.04,3.4,3.73
227,4,오후 4:42:09.5,1.92,23.62,3.27,4.97
228,4,오후 4:42:14.5,2.06,22.34,3.69,3.94
229,4,오후 4:42:19.5,2.94,22.57,4.22,3.37
230,4,오후 4:42:24.5,2.92,23.97,3.04,4.09
231,4,오후 4:42:29.5,1.52,21.74,3.28,4.63
232,4,오후 4:42:34.6,2.68,22.27,3.9,3.83
233,4,오후 4:42:39.6,4.59,21.66,3.11,3.7
234,4,오후 4:42:44.6,2.64,22.79,4.32,4.85
235,4,오후 4:42:49.6,2.65,22.57,4.07,3.98
236,4,오후 4:42:54.6,2.89,21.96,3.34,4.09
237,4,오후 4:42:59.6,1.88,27.2,4.12,4.9
238,4,오후 4:43:04.6,2.43,21.56,3.81,3.4
239,4,오후 4:43:09.6,2.29,24.38,3.45,3.6
