Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:23:24.0,1.6,25.76,1.78,3.51
2,1,오후 4:23:29.0,2.25,23.77,4.11,4.43
3,1,오후 4:23:34.0,2.26,25.55,4.1,4.77
4,1,오후 4:23:39.0,2.6,25.41,3.06,3.97
5,1,오후 4:23:44.0,2.94,23.75,3.92,4.67
6,1,오후 4:23:49.0,2.61,23.24,4.23,3.72
7,1,오후 4:23:54.0,2.03,22.07,4.34,3.78
8,1,오후 4:23:59.0,2.61,27.66,3.17,4.64
9,1,오후 4:24:04.0,2.22,27.08,3.52,3.07
10,1,오후 4:24:09.0,2.48,25.76,3.21,3.19
11,1,오후 4:24:14.0,2.22,22.35,3.19,4.53
12,1,오후 4:24:19.0,1.84,22.1,4.09,3.09
13,1,오후 4:24:24.0,2.99,26.86,4.2,4.76
14,1,오후 4:24:29.0,2.08,25.23,4.01,3.96
15,1,오후 4:24:34.0,2.74,27.32,3.66,3.82
16,1,오후 4:24:39.0,2.46,24.35,4.1,3.8
17,1,오후 4:24:44.0,2.82,23.59,3.24,4.56
18,1,오후 4:24:49.0,2.16,26.85,4.21,4.88
19,1,오후 4:24:54.0,2.15,22.31,3.05,4.07
20,1,오후 4:24:59.0,2.55,21.5,3.87,3.75
21,1,오후 4:25:04.1,4.34,22.14,4.34,2.32
22,1,오후 4:25:09.1,2.52,24.28,3.17,3.03
23,1,오후 4:25:14.1,2.3,21.83,3.52,4.15
24,1,오후 4:25:19.1,1.85,23.34,3.44,3.28
25,1,오후 4:25:24.1,2.23,24.14,3.55,4.65
26,1,오후 4:25:29.1,1.64,21.39,3.61,3.63
27,1,오후 4:25:34.1,2.19,23.97,4.16,4.33
28,1,오후 4:25:39.1,2.83,21.96,3.7,4.75
29,1,오후 4:25:44.1,2.95,22.52,3.46,3.26
30,1,오후 4:25:49.1,1.81,27.44,3.02,3.2
31,1,오후 4:25:54.1,2.58,24.87,3.12,4.55
32,1,오후 4:25:59.1,2.5,23.45,3.51,3.65
33,1,오후 4:26:04.1,1.85,23.66,3.81,4.49
34,1,오후 4:26:09.1,2.53,26.32,4.06,3.23
35,1,오후 4:26:14.1,2.77,24.39,4.35,4.39
36,1,오후 4:26:19.1,2.29,23.18,3.39,3.6
37,1,오후 4:26:24.1,2.85,21.35,3.86,4.18
38,1,오후 4:26:29.1,2.43,24.19,3.56,3.45
