Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:27:17.0,1.51,23.72,3.03,4.52
2,1,오후 4:27:22.0,2.84,27.92,3.11,3.43
3,1,오후 4:27:27.0,1.78,25.44,3.98,4.58
4,1,오후 4:27:32.0,2.8,21.5,3.45,3.1
5,1,오후 4:27:37.0,2.63,27.24,4.47,3.26
6,1,오후 4:27:42.0,2.7,23.55,3.82,3.27
7,1,오후 4:27:47.0,1.63,25.59,3.37,3.17
8,1,오후 4:27:52.0,2.61,25.36,3.87,3.17
9,1,오후 4:27:57.0,1.77,25.11,3.19,4.12
10,1,오후 4:28:02.0,2.85,22.33,3.47,3.51
11,1,오후 4:28:07.0,1.68,24.49,3.56,3.14
12,1,오후 4:28:12.0,1.64,25.71,3.58,4.92
13,1,오후 4:28:17.0,2.8,22.97,3.2,3.74
14,1,오후 4:28:22.0,2.43,24.11,4.38,3.01
15,1,오후 4:28:27.0,2.71,24.3,4.48,3.15
16,1,오후 4:28:32.0,2.54,27.54,4.47,4.77
17,1,오후 4:28:37.0,1.54,23.05,3.55,4.11
18,1,오후 4:28:42.0,2.7,23.72,3.27,4.31
19,1,오후 4:28:47.0,2.9,24.84,3.91,4.69
20,1,오후 4:28:52.0,2.82,21.4,3.82,4.61
21,1,오후 4:28:57.0,1.83,22.14,4.34,4.38
22,1,오후 4:29:02.1,1.95,27.06,3.64,4.18
23,1,오후 4:29:07.1,1.86,21.43,3.13,3.94
24,1,오후 4:29:12.1,2.87,27.69,3.97,4.18
25,1,오후 4:29:17.1,2.8,17.78,3.66,3.87
26,1,오후 4:29:22.1,1.9,24.42,4.3,3.46
27,1,오후 4:29:27.1,2.79,26.06,3.85,4.86
28,1,오후 4:29:32.1,2.33,27.85,3.47,3.08
29,1,오후 4:29:37.1,1.86,22.79,4.34,3.08
30,1,오후 4:29:42.1,2.12,22.13,4.04,4.38
31,1,오후 4:29:47.1,2.98,23.37,3.33,4.79
32,1,오후 4:29:52.1,1.96,23.31,3.68,4.21
33,1,오후 4:29:57.1,2.7,26.66,3.38,3.58
34,1,오후 4:30:02.1,1.82,27.16,3.64,4.03
35,1,오후 4:30:07.1,2.51,22.23,3.1,4.26
36,1,오후 4:30:12.1,2.13,21.63,4.02,4.43
37,1,오후 4:30:17.1,1.56,25.34,3.88,3.73
38,1,오후 4:30:22.1,2.64,24.69,3.06,4.77
39,1,오후 4:30:27.1,2.58,24.98,3.34,4.62
40,1,오후 4:30:32.1,2.9,24.5,4.0,4.81
41,1,오후 4:30:37.1,2.38,23.84,3.76,3.6
42,1,오후 4:30:42.1,2.98,25.82,3.98,4.21
43,1,오후 4:30:47.2,2.77,24.89,4.12,4.63
44,1,오후 4:30:52.2,2.63,23.12,4.38,4.31
45,1,오후 4:30:57.2,2.19,25.93,3.75,4.31
46,1,오후 4:31:02.2,2.34,22.64,4.39,3.46
47,1,오후 4:31:07.2,1.56,26.75,3.71,4.09
48,1,오후 4:31:12.2,1.79,22.28,3.06,3.27
49,1,오후 4:31:17.2,1.8,23.99,4.11,3.69
50,1,오후 4:31:22.2,1.92,22.29,3.76,4.86
51,1,오후 4:31:27.2,1.57,24.53,4.47,3.05
52,1,오후 4:31:32.2,1.61,25.18,3.42,4.93
53,1,오후 4:31:37.2,1.57,24.12,4.16,4.78
54,1,오후 4:31:42.2,2.98,22.36,3.6,4.79
55,1,오후 4:31:47.2,1.82,24.52,4.49,3.21
56,1,오후 4:31:52.2,2.4,26.4,3.47,3.18
57,1,오후 4:31:57.2,2.1,27.13,4.19,3.82
58,1,오후 4:32:02.2,2.17,23.57,4.3,4.31
59,1,오후 4:32:07.2,2.04,21.01,3.13,3.42
60,1,오후 4:32:12.2,1.98,22.42,4.38,4.49
61,1,오후 4:32:17.2,2.99,21.91,4.41,4.09
62,1,오후 4:32:22.3,1.56,26.63,3.8,3.21
63,1,오후 4:32:27.3,2.08,26.06,3.59,3.02
64,1,오후 4:32:32.3,1.66,24.69,4.38,3.63
65,1,오후 4:32:37.3,2.59,22.05,3.3,4.94
66,1,오후 4:32:42.3,1.92,24.44,3.39,4.24
67,1,오후 4:32:47.3,2.81,21.48,4.15,4.43
68,1,오후 4:32:52.3,2.77,23.62,3.09,3.7
69,1,오후 4:32:57.3,2.27,22.07,3.5,4.55
70,2,오후 4:33:22.6,1.82,24.07,3.28,3.99
71,2,오후 4:33:27.6,1.51,22.59,4.01,4.81
72,2,오후 4:33:32.6,2.23,24.18,3.85,3.79
73,2,오후 4:33:37.6,2.99,24.9,4.41,3.32
74,2,오후 4:33:42.6,2.58,21.82,3.09,3.34
