Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:22:33.0,1.98,21.54,3.29,3.63
2,1,오후 4:22:38.0,2.24,26.31,3.3,3.56
3,1,오후 4:22:43.0,1.82,21.67,3.77,4.18
4,1,오후 4:22:48.0,1.9,21.17,3.21,3.56
5,1,오후 4:22:53.0,2.22,27.42,3.82,4.33
6,1,오후 4:22:58.0,1.56,24.61,4.26,4.65
7,1,오후 4:23:03.0,1.66,25.55,4.24,3.85
8,1,오후 4:23:08.0,2.51,24.26,3.55,4.15
9,1,오후 4:23:13.0,2.48,21.63,4.42,3.14
10,1,오후 4:23:18.0,2.95,25.88,4.34,3.12
11,1,오후 4:23:23.0,2.58,27.49,4.36,3.67
12,1,오후 4:23:28.0,2.62,23.57,3.79,4.19
13,1,오후 4:23:33.0,2.73,23.14,3.52,3.07
14,1,오후 4:23:38.0,2.01,21.83,3.48,3.25
15,1,오후 4:23:43.0,1.95,21.59,3.01,3.17
16,1,오후 4:23:48.0,2.3,23.13,3.84,3.85
17,1,오후 4:23:53.0,2.03,23.45,3.51,3.75
18,1,오후 4:23:58.0,2.62,24.41,4.44,4.4
19,1,오후 4:24:03.0,1.82,22.95,3.08,4.66
20,1,오후 4:24:08.0,1.65,25.57,4.17,3.97
21,1,오후 4:24:13.0,2.22,23.04,4.47,4.68
22,1,오후 4:24:18.1,2.21,24.05,3.45,3.74
23,1,오후 4:24:23.1,1.65,23.07,4.02,3.06
24,1,오후 4:24:28.1,1.94,22.62,3.48,4.88
25,1,오후 4:24:33.1,2.37,22.72,3.04,4.39
26,1,오후 4:24:38.1,2.11,21.14,3.35,3.48
27,1,오후 4:24:43.1,3.26,21.27,3.88,3.18
28,1,오후 4:24:48.1,2.66,22.59,3.04,3.91
29,1,오후 4:24:53.1,2.34,23.92,3.16,3.22
30,1,오후 4:24:58.1,2.47,23.32,4.06,4.86
31,1,오후 4:25:03.1,1.76,22.76,3.12,3.66
32,1,오후 4:25:08.1,1.83,23.49,3.97,3.01
33,1,오후 4:25:13.1,1.8,21.94,3.25,4.87
34,1,오후 4:25:18.1,2.13,26.12,3.42,3.38
35,1,오후 4:25:23.1,2.49,22.33,3.9,4.13
36,1,오후 4:25:28.1,2.06,24.73,3.12,3.79
37,1,오후 4:25:33.1,2.31,24.59,4.16,4.14
38,1,오후 4:25:38.1,2.54,25.37,4.15,3.01
39,1,오후 4:25:43.1,2.2,21.95,3.68,4.59
40,1,오후 4:25:48.1,2.94,22.84,3.78,4.33
41,1,오후 4:25:53.1,1.62,24.58,4.29,3.3
42,1,오후 4:25:58.1,2.21,26.56,3.61,4.35
43,1,오후 4:26:03.2,2.51,23.07,4.35,3.98
44,1,오후 4:26:08.2,1.89,26.31,3.44,3.57
45,1,오후 4:26:13.2,1.71,27.68,4.48,4.57
46,1,오후 4:26:18.2,2.73,26.04,3.22,3.91
47,1,오후 4:26:23.2,1.88,23.68,4.42,4.84
48,1,오후 4:26:28.2,2.09,22.54,4.08,3.68
49,1,오후 4:26:33.2,1.57,25.25,4.29,4.81
50,1,오후 4:26:38.2,1.52,23.82,4.01,3.39
51,1,오후 4:26:43.2,1.91,24.49,4.39,3.32
52,1,오후 4:26:48.2,2.28,21.42,4.15,4.9
53,1,오후 4:26:53.2,1.98,24.99,4.14,3.69
54,1,오후 4:26:58.2,1.79,22.12,4.41,4.48
55,1,오후 4:27:03.2,1.59,27.75,3.73,3.41
56,1,오후 4:27:08.2,1.82,27.78,4.06,3.32
57,1,오후 4:27:13.2,2.09,26.78,4.13,3.92
58,1,오후 4:27:18.2,3.26,21.27,3.88,3.18
59,1,오후 4:27:23.2,2.28,27.03,4.19,3.87
60,1,오후 4:27:28.2,1.99,25.9,3.43,4.74
61,1,오후 4:27:33.3,1.67,25.55,3.98,4.16
62,1,오후 4:27:38.3,2.85,25.88,3.38,4.86
63,1,오후 4:27:43.3,3.26,21.27,3.88,3.18
64,1,오후 4:27:48.3,2.49,22.9,3.93,4.14
65,1,오후 4:27:53.3,2.74,25.42,3.71,3.21
66,1,오후 4:27:58.3,3.26,21.27,3.88,3.18
67,1,오후 4:28:03.3,2.78,23.89,4.47,4.27
68,1,오후 4:28:08.3,2.09,24.84,4.0,3.49
69,1,오후 4:28:13.3,2.61,25.15,3.67,4.12
