Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:23:28.0,1.91,26.5,4.29,3.47
2,1,오후 4:23:33.0,1.59,23.87,3.74,3.69
3,1,오후 4:23:38.0,2.45,24.69,4.39,4.87
4,1,오후 4:23:43.0,1.54,25.42,4.36,3.1
5,1,오후 4:23:48.0,2.93,25.54,3.92,3.42
6,1,오후 4:23:53.0,1.93,24.76,3.03,4.99
7,1,오후 4:23:58.0,2.89,21.85,3.65,4.85
8,1,오후 4:24:03.0,2.9,23.99,4.34,4.49
9,1,오후 4:24:08.0,2.85,22.36,3.08,3.47
10,1,오후 4:24:13.0,2.71,24.44,3.82,4.4
11,1,오후 4:24:18.0,2.06,25.26,4.47,3.1
12,1,오후 4:24:23.0,2.64,24.45,3.75,3.57
13,1,오후 4:24:28.0,2.72,27.77,3.53,3.76
14,1,오후 4:24:33.0,2.37,25.38,4.39,3.89
15,1,오후 4:24:38.0,2.75,21.82,4.32,3.36
16,1,오후 4:24:43.0,2.06,25.67,3.66,3.98
17,1,오후 4:24:48.0,1.94,25.37,4.37,3.12
18,1,오후 4:24:53.0,2.11,23.5,4.13,3.62
19,1,오후 4:24:58.0,2.74,22.11,4.16,3.28
20,1,오후 4:25:03.0,2.11,22.33,3.6,3.56
21,1,오후 4:25:08.0,2.73,23.96,4.37,3.04
22,1,오후 4:25:13.1,2.12,23.99,3.73,3.56
23,1,오후 4:25:18.1,2.21,26.85,3.6,3.23
24,1,오후 4:25:23.1,2.29,25.89,4.29,4.3
25,1,오후 4:25:28.1,1.69,27.61,4.06,4.33
26,1,오후 4:25:33.1,2.86,26.25,3.74,3.62
27,1,오후 4:25:38.1,2.43,26.72,4.47,3.38
28,1,오후 4:25:43.1,1.72,24.05,3.15,3.94
29,1,오후 4:25:48.1,2.69,27.08,3.78,4.5
30,1,오후 4:25:53.1,2.77,21.47,3.18,3.34
31,1,오후 4:25:58.1,1.63,26.32,4.02,4.01
32,1,오후 4:26:03.1,1.92,27.02,3.05,3.78
33,1,오후 4:26:08.1,2.56,24.06,3.76,4.69
34,1,오후 4:26:13.1,2.9,25.2,4.19,3.45
35,1,오후 4:26:18.1,2.38,22.18,3.61,3.29
36,1,오후 4:26:23.1,1.54,23.07,3.35,3.31
37,1,오후 4:26:28.1,2.16,22.6,3.52,3.91
38,1,오후 4:26:33.1,2.17,22.92,3.46,4.12
39,1,오후 4:26:38.1,2.23,23.43,3.91,3.29
40,1,오후 4:26:43.1,2.02,24.77,3.68,4.04
41,1,오후 4:26:48.2,2.09,27.11,4.29,3.43
42,1,오후 4:26:53.2,2.04,25.67,3.87,4.8
43,1,오후 4:26:58.2,1.57,23.09,4.25,3.14
