Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:20:03.0,2.26,23.72,3.22,3.62
2,1,오후 4:20:08.0,1.71,22.66,3.17,3.95
3,1,오후 4:20:13.0,1.64,25.47,4.2,4.71
4,1,오후 4:20:18.0,2.66,23.09,3.37,3.31
5,1,오후 4:20:23.0,2.81,23.74,4.33,4.52
6,1,오후 4:20:28.0,1.67,26.08,4.03,3.52
7,1,오후 4:20:33.0,2.29,22.26,3.28,3.87
8,1,오후 4:20:38.0,2.36,24.56,3.92,3.54
9,1,오후 4:20:43.0,2.39,23.91,4.0,3.97
10,1,오후 4:20:48.0,2.14,22.91,4.22,4.37
11,1,오후 4:20:53.0,2.6,25.85,3.12,3.93
12,1,오후 4:20:58.0,2.42,24.16,4.29,3.8
13,1,오후 4:21:03.0,1.98,27.07,4.45,3.33
14,1,오후 4:21:08.0,1.87,25.49,3.51,3.87
15,1,오후 4:21:13.0,2.63,24.37,4.18,4.65
16,1,오후 4:21:18.0,2.8,24.31,3.21,3.43
17,1,오후 4:21:23.0,2.78,25.95,3.21,3.64
18,1,오후 4:21:28.0,1.98,24.03,3.11,4.51
19,1,오후 4:21:33.1,2.81,24.17,4.19,3.63
20,1,오후 4:21:38.1,2.06,24.32,4.42,3.95
21,1,오후 4:21:43.1,2.89,23.25,3.55,3.78
22,1,오후 4:21:48.1,2.92,22.25,4.29,4.98
23,1,오후 4:21:53.1,2.48,23.76,3.4,3.84
24,1,오후 4:21:58.1,2.42,25.3,3.52,3.51
25,1,오후 4:22:03.1,1.65,26.06,3.82,4.5
26,1,오후 4:22:08.1,2.51,27.42,3.07,4.22
27,1,오후 4:22:13.1,1.73,22.39,3.96,3.11
28,1,오후 4:22:18.1,1.73,22.59,3.13,3.74
29,1,오후 4:22:23.1,2.1,22.11,4.02,4.31
30,1,오후 4:22:28.1,1.96,24.06,3.99,4.3
31,1,오후 4:22:33.1,2.4,22.42,4.34,3.28
32,1,오후 4:22:38.1,1.81,23.15,3.2,4.9
33,1,오후 4:22:43.1,2.86,25.11,3.84,4.25
34,1,오후 4:22:48.1,2.82,23.61,3.82,4.99
35,1,오후 4:22:53.1,2.03,24.39,3.87,4.6
36,1,오후 4:22:58.1,2.58,22.66,3.91,4.69
37,1,오후 4:23:03.1,1.72,22.64,3.83,4.85
38,1,오후 4:23:08.1,1.97,26.96,3.82,4.76
39,1,오후 4:23:13.2,2.14,24.61,3.25,3.24
40,1,오후 4:23:18.2,2.5,25.43,3.79,3.44
41,1,오후 4:23:23.2,2.78,24.94,3.35,4.02
42,1,오후 4:23:28.2,2.61,27.56,4.39,4.04
43,1,오후 4:23:33.2,2.58,23.18,4.34,3.39
44,1,오후 4:23:38.2,2.3,27.11,4.41,4.65
45,1,오후 4:23:43.2,2.62,25.08,3.71,4.32
46,1,오후 4:23:48.2,2.46,24.43,3.1,4.61
47,1,오후 4:23:53.2,2.54,23.54,4.24,4.94
48,1,오후 4:23:58.2,2.4,22.01,3.93,4.05
49,1,오후 4:24:03.2,1.76,22.86,4.36,4.41
50,1,오후 4:24:08.2,2.91,25.98,3.62,4.43
51,1,오후 4:24:13.2,1.85,25.11,3.81,4.96
52,1,오후 4:24:18.2,2.45,25.19,3.47,4.14
53,1,오후 4:24:23.2,1.94,25.49,4.24,4.29
54,1,오후 4:24:28.2,1.65,23.88,3.08,3.95
55,1,오후 4:24:33.2,2.89,27.72,3.78,4.71
56,1,오후 4:24:38.3,2.84,23.83,3.96,3.52
57,1,오후 4:24:43.3,2.29,26.38,3.54,3.58
58,1,오후 4:24:48.3,2.67,25.88,3.26,4.97
59,1,오후 4:24:53.3,2.98,27.84,3.82,4.16
60,1,오후 4:24:58.3,2.75,24.99,3.23,4.98
61,1,오후 4:25:03.3,2.88,25.11,3.18,4.29
62,1,오후 4:25:08.3,2.32,23.49,3.07,4.72
63,1,오후 4:25:13.3,2.59,27.35,4.44,4.17
64,1,오후 4:25:18.3,1.85,23.73,3.08,4.93
65,1,오후 4:25:23.3,2.01,27.18,3.33,4.38
66,1,오후 4:25:28.3,1.66,23.44,3.43,3.37
67,1,오후 4:25:33.3,1.62,24.78,4.15,3.31
68,1,오후 4:25:38.3,1.94,25.57,4.06,4.42
69,1,오후 4:25:43.3,2.77,23.48,3.29,3.35
70,2,오후 4:26:08.6,2.91,24.19,3.98,4.23
71,2,오후 4:26:13.6,2.68,26.37,3.12,3.87
72,2,오후 4:26:18.6,2.78,23.82,3.62,3.09
73,2,오후 4:26:23.6,2.78,19.46,3.71,4.25
74,2,오후 4:26:28.6,1.59,25.98,4.47,4.61
75,2,오후 4:26:33.6,1.95,23.83,4.36,4.32
76,2,오후 4:26:38.6,2.7,23.05,3.22,3.97
77,2,오후 4:26:43.6,1.54,21.36,3.5,3.32
78,2,오후 4:26:48.7,2.92,27.07,3.7,3.4
79,2,오후 4:26:53.7,1.75,25.8,4.27,4.5
80,2,오후 4:26:58.7,2.64,24.21,4.24,3.12
81,2,오후 4:27:03.7,1.53,27.81,4.27,4.15
82,2,오후 4:27:08.7,2.41,25.19,4.1,4.12
83,2,오후 4:27:13.7,1.95,24.34,4.43,3.81
84,2,오후 4:27:18.7,2.43,24.34,3.79,4.74
85,2,오후 4:27:23.7,1.73,25.19,4.48,3.17
86,2,오후 4:27:28.7,1.88,25.24,4.38,3.67
87,2,오후 4:27:33.7,2.84,22.94,3.42,3.46
88,2,오후 4:27:38.7,2.98,24.97,3.29,3.66
89,2,오후 4:27:43.7,2.57,25.64,3.99,4.34
90,2,오후 4:27:48.7,2.3,26.52,4.35,4.04
91,2,오후 4:27:53.7,2.98,21.72,3.21,4.85
92,2,오후 4:27:58.7,2.54,21.04,3.42,4.05
93,2,오후 4:28:03.7,2.13,23.93,3.04,3.67
94,2,오후 4:28:08.7,1.69,24.46,3.21,4.2
95,2,오후 4:28:13.7,2.92,24.83,4.2,4.74
96,2,오후 4:28:18.7,1.56,26.66,3.16,4.19
97,2,오후 4:28:23.7,2.16,25.1,3.38,3.47
98,2,오후 4:28:28.7,3.4,26.81,4.37,2.39
99,2,오후 4:28:33.8,2.47,27.19,4.1,3.84
100,2,오후 4:28:38.8,2.44,23.76,3.95,3.71
101,2,오후 4:28:43.8,2.4,26.58,3.66,4.58
102,2,오후 4:28:48.8,2.36,23.83,3.1,3.53
103,2,오후 4:28:53.8,1.97,24.86,3.51,4.74
104,2,오후 4:28:58.8,2.33,26.37,3.01,4.56
105,2,오후 4:29:03.8,2.35,23.91,3.42,4.54
106,2,오후 4:29:08.8,1.73,23.62,3.76,4.94
107,2,오후 4:29:13.8,2.32,22.57,3.27,4.17
108,2,오후 4:29:18.8,2.82,24.6,3.51,3.73
109,2,오후 4:29:23.8,2.58,23.74,4.4,3.83
110,2,오후 4:29:28.8,1.74,24.19,3.37,4.65
111,2,오후 4:29:33.8,2.69,22.51,3.75,3.27
112,2,오후 4:29:38.8,2.84,26.08,3.81,4.47
113,2,오후 4:29:43.8,2.95,22.38,3.92,3.21
114,2,오후 4:29:48.8,1.54,25.42,3.59,4.46
115,2,오후 4:29:53.8,1.59,26.29,3.09,3.91
116,2,오후 4:29:58.8,1.72,23.42,3.34,4.37
117,2,오후 4:30:03.8,1.93,27.66,3.18,4.72
118,2,오후 4:30:08.8,1.71,22.4,3.54,3.61
119,2,오후 4:30:13.8,2.11,25.98,4.37,3.53
120,2,오후 4:30:18.8,2.21,22.83,4.04,4.88
121,2,오후 4:30:23.9,1.73,22.91,3.91,3.72
122,2,오후 4:30:28.9,1.62,21.86,4.27,4.82
123,2,오후 4:30:33.9,2.56,22.97,3.03,4.22
124,2,오후 4:30:38.9,2.93,24.99,4.18,4.33
