Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:21:14.0,2.19,22.42,4.24,4.65
2,1,오후 4:21:19.0,2.77,24.88,4.12,3.75
3,1,오후 4:21:24.0,1.86,27.26,3.68,3.3
4,1,오후 4:21:29.0,2.2,23.78,3.04,3.97
5,1,오후 4:21:34.0,1.75,24.37,3.48,4.45
6,1,오후 4:21:39.0,2.77,22.84,1.94,3.73
7,1,오후 4:21:44.0,2.79,22.29,4.02,3.71
8,1,오후 4:21:49.0,2.06,24.94,3.99,3.42
9,1,오후 4:21:54.0,1.92,21.23,3.25,4.27
10,1,오후 4:21:59.0,2.65,22.84,3.08,3.57
11,1,오후 4:22:04.0,1.63,21.15,3.84,3.19
12,1,오후 4:22:09.0,1.74,26.37,3.21,4.44
13,1,오후 4:22:14.0,2.03,23.16,4.23,3.35
14,1,오후 4:22:19.0,1.91,22.76,3.96,4.5
15,1,오후 4:22:24.0,2.08,25.16,4.17,3.21
16,1,오후 4:22:29.0,2.25,25.59,3.89,4.53
17,1,오후 4:22:34.0,1.81,26.23,3.75,3.82
18,1,오후 4:22:39.0,2.43,22.34,3.82,4.1
19,1,오후 4:22:44.1,3.47,22.84,2.47,3.29
20,1,오후 4:22:49.1,2.15,22.2,3.91,3.6
21,1,오후 4:22:54.1,2.49,26.55,4.17,3.83
22,1,오후 4:22:59.1,2.8,24.95,3.72,3.98
23,1,오후 4:23:04.1,1.57,27.06,3.69,3.92
24,1,오후 4:23:09.1,2.62,23.43,3.95,4.64
25,1,오후 4:23:14.1,2.91,23.74,3.07,3.53
26,1,오후 4:23:19.1,2.04,23.54,4.32,4.27
27,1,오후 4:23:24.1,1.66,22.98,3.36,4.0
28,1,오후 4:23:29.1,2.55,21.98,3.89,4.57
29,1,오후 4:23:34.1,2.29,21.71,3.28,4.71
30,1,오후 4:23:39.1,2.7,27.12,4.41,3.38
31,1,오후 4:23:44.1,2.05,26.31,4.15,4.0
32,1,오후 4:23:49.1,2.21,22.49,3.59,4.36
33,1,오후 4:23:54.1,2.4,27.61,3.53,3.26
34,1,오후 4:23:59.1,1.68,24.97,4.29,3.48
35,1,오후 4:24:04.1,2.3,26.47,3.94,4.97
36,1,오후 4:24:09.1,2.95,22.82,4.39,4.65
37,1,오후 4:24:14.1,1.95,22.04,4.27,4.21
38,1,오후 4:24:19.2,2.52,21.13,3.86,4.97
39,1,오후 4:24:24.2,2.89,26.54,3.98,3.21
40,1,오후 4:24:29.2,2.3,24.95,3.21,4.07
41,1,오후 4:24:34.2,2.62,23.19,3.44,4.83
42,1,오후 4:24:39.2,2.52,25.98,3.71,3.15
43,1,오후 4:24:44.2,2.88,25.78,3.86,3.06
44,1,오후 4:24:49.2,2.02,27.25,4.07,4.11
45,1,오후 4:24:54.2,1.88,21.09,4.01,4.22
46,1,오후 4:24:59.2,2.89,22.76,3.53,4.22
47,1,오후 4:25:04.2,1.6,21.84,3.29,4.79
48,1,오후 4:25:09.2,1.69,21.22,3.47,3.9
49,1,오후 4:25:14.2,5.4,24.07,4.27,1.75
50,1,오후 4:25:19.2,1.61,24.43,3.51,4.83
51,1,오후 4:25:24.2,2.9,24.31,3.96,4.36
52,1,오후 4:25:29.2,1.61,22.86,3.64,4.98
53,1,오후 4:25:34.2,2.61,23.69,3.88,4.23
54,1,오후 4:25:39.2,1.87,24.26,3.3,3.21
55,1,오후 4:25:44.3,2.33,24.31,4.19,4.26
56,1,오후 4:25:49.3,2.82,25.01,3.22,4.8
57,1,오후 4:25:54.3,2.26,23.83,3.01,3.98
58,1,오후 4:25:59.3,2.22,25.09,4.18,3.86
59,1,오후 4:26:04.3,2.48,26.64,3.28,3.15
60,1,오후 4:26:09.3,2.74,25.48,4.29,3.44
61,1,오후 4:26:14.3,2.18,23.71,3.12,3.96
62,1,오후 4:26:19.3,2.11,22.43,3.88,3.63
63,1,오후 4:26:24.3,2.63,25.72,4.45,3.44
64,1,오후 4:26:29.3,2.3,23.2,3.87,4.9
65,1,오후 4:26:34.3,2.48,23.91,4.38,3.87
66,1,오후 4:26:39.3,2.05,24.22,3.12,4.12
67,1,오후 4:26:44.3,1.87,26.64,4.39,3.13
68,1,오후 4:26:49.3,1.92,25.08,3.63,3.43
69,1,오후 4:26:54.3,2.64,23.45,4.4,4.12
70,2,오후 4:27:19.5,2.43,23.98,4.26,3.1
71,2,오후 4:27:24.5,2.02,24.32,4.08,4.46
72,2,오후 4:27:29.5,1.62,22.09,3.29,4.05
73,2,오후 4:27:34.5,2.61,22.6,3.78,3.22
74,2,오후 4:27:39.5,1.51,25.87,3.62,4.84
75,2,오후 4:27:44.5,1.97,26.17,3.75,3.93
76,2,오후 4:27:49.5,2.91,23.72,4.19,4.56
77,2,오후 4:27:54.5,1.64,23.61,3.55,3.83
78,2,오후 4:27:59.6,2.86,23.14,4.39,4.55
79,2,오후 4:28:04.6,1.75,24.18,3.54,4.01
80,2,오후 4:28:09.6,2.29,26.18,4.2,4.35
81,2,오후 4:28:14.6,1.87,26.81,4.16,4.35
82,2,오후 4:28:19.6,2.59,21.96,4.38,3.72
83,2,오후 4:28:24.6,2.65,24.12,3.31,3.32
84,2,오후 4:28:29.6,2.28,23.57,4.19,4.33
85,2,오후 4:28:34.6,2.1,23.51,3.3,3.22
86,2,오후 4:28:39.6,2.15,22.02,4.29,3.13
87,2,오후 4:28:44.6,2.01,23.56,3.01,4.36
88,2,오후 4:28:49.6,2.37,27.62,3.31,4.07
89,2,오후 4:28:54.6,2.97,23.05,4.05,4.72
90,2,오후 4:28:59.6,2.58,24.04,3.67,3.54
91,2,오후 4:29:04.6,1.76,26.4,3.54,4.83
92,2,오후 4:29:09.6,2.67,24.46,3.14,3.78
93,2,오후 4:29:14.7,2.33,26.61,3.55,4.03
94,2,오후 4:29:19.7,2.5,23.81,4.08,4.36
95,2,오후 4:29:24.7,2.76,27.08,3.94,4.32
96,2,오후 4:29:29.7,3.37,23.67,4.3,1.69
97,2,오후 4:29:34.7,2.03,26.21,3.81,4.45
98,2,오후 4:29:39.7,1.99,27.83,3.13,4.4
99,2,오후 4:29:44.7,2.03,24.75,3.94,4.15
100,2,오후 4:29:49.7,2.47,27.25,4.28,4.49
101,2,오후 4:29:54.7,1.9,22.68,4.35,3.69
102,2,오후 4:29:59.7,2.42,23.63,4.06,3.49
103,2,오후 4:30:04.7,2.26,26.33,4.09,4.98
104,2,오후 4:30:09.7,2.42,27.08,4.18,3.87
105,2,오후 4:30:14.7,2.4,26.3,4.34,4.37
106,2,오후 4:30:19.7,1.7,23.33,3.09,4.03
107,2,오후 4:30:24.7,1.63,25.47,3.73,3.51
108,2,오후 4:30:29.7,2.94,23.83,4.25,3.73
109,2,오후 4:30:34.7,1.56,24.44,3.3,4.55
110,2,오후 4:30:39.7,2.97,25.4,3.59,3.57
111,2,오후 4:30:44.7,2.2,25.72,3.94,3.82
112,2,오후 4:30:49.8,2.41,25.62,4.12,3.46
113,2,오후 4:30:54.8,1.77,22.43,3.51,3.76
114,2,오후 4:30:59.8,2.81,23.52,3.79,4.48
115,2,오후 4:31:04.8,2.51,25.3,3.65,3.82
116,2,오후 4:31:09.8,2.36,21.27,3.47,3.49
117,2,오후 4:31:14.8,2.04,24.12,3.7,3.17
118,2,오후 4:31:19.8,1.87,22.13,4.06,4.66
119,2,오후 4:31:24.8,1.69,26.95,3.18,3.42
120,2,오후 4:31:29.8,2.44,25.61,3.14,4.0
121,2,오후 4:31:34.8,1.66,26.5,4.29,3.84
122,2,오후 4:31:39.8,3.03,23.7,1.56,4.43
123,2,오후 4:31:44.8,2.51,27.28,4.48,3.79
124,2,오후 4:31:49.8,2.8,22.05,4.1,4.14
125,2,오후 4:31:54.8,2.8,26.5,3.27,4.32
126,2,오후 4:31:59.8,1.54,25.53,4.36,3.17
127,2,오후 4:32:04.8,2.1,22.32,3.33,4.3
128,2,오후 4:32:09.8,1.66,25.76,3.68,3.14
129,2,오후 4:32:14.8,2.54,27.89,4.27,3.76
130,2,오후 4:32:19.8,1.87,24.78,4.41,4.65
131,2,오후 4:32:24.8,2.47,24.01,4.1,3.72
132,2,오후 4:32:29.8,1.55,25.96,3.19,4.18
