Index,Lot,Time,pH,Temp,Current,Voltage
1,1,오후 4:26:12.0,2.44,27.79,3.28,3.08
2,1,오후 4:26:17.0,1.73,21.52,3.27,4.86
3,1,오후 4:26:22.0,2.26,25.18,3.76,3.24
4,1,오후 4:26:27.0,2.24,25.51,3.89,4.15
5,1,오후 4:26:32.0,1.9,23.72,3.56,3.51
6,1,오후 4:26:37.0,1.87,24.05,3.42,4.62
7,1,오후 4:26:42.0,2.33,26.5,4.19,3.13
8,1,오후 4:26:47.0,2.1,21.53,4.23,4.88
9,1,오후 4:26:52.0,2.16,21.06,3.39,4.56
10,1,오후 4:26:57.0,2.96,21.74,3.44,3.4
11,1,오후 4:27:02.0,1.57,21.68,3.54,4.04
12,1,오후 4:27:07.0,2.15,24.19,3.76,4.3
13,1,오후 4:27:12.0,2.7,22.12,4.01,4.71
14,1,오후 4:27:17.0,1.69,23.36,3.79,4.25
15,1,오후 4:27:22.0,1.89,27.46,4.34,4.31
16,1,오후 4:27:27.0,1.81,24.77,3.38,4.31
17,1,오후 4:27:32.0,4.71,21.98,3.07,3.64
18,1,오후 4:27:37.0,1.86,27.13,4.36,4.82
19,1,오후 4:27:42.0,3.23,26.78,3.35,4.08
20,1,오후 4:27:47.0,2.63,23.42,4.09,4.32
21,1,오후 4:27:52.0,2.47,22.37,4.42,3.21
22,1,오후 4:27:57.0,2.93,23.51,4.05,3.74
23,1,오후 4:28:02.1,1.88,24.23,3.27,4.7
24,1,오후 4:28:07.1,2.18,24.65,4.02,3.92
25,1,오후 4:28:12.1,2.76,22.23,3.58,4.17
26,1,오후 4:28:17.1,2.03,23.24,3.17,4.78
27,1,오후 4:28:22.1,2.08,23.64,3.88,3.3
28,1,오후 4:28:27.1,1.91,27.74,4.2,3.11
29,1,오후 4:28:32.1,2.85,27.88,4.01,4.8
30,1,오후 4:28:37.1,1.69,26.47,3.27,4.15
31,1,오후 4:28:42.1,2.96,24.6,3.11,4.78
32,1,오후 4:28:47.1,1.61,22.63,3.77,4.31
33,1,오후 4:28:52.1,2.18,22.92,3.22,4.62
34,1,오후 4:28:57.1,2.57,27.92,4.43,4.91
35,1,오후 4:29:02.1,1.66,22.74,3.47,3.21
36,1,오후 4:29:07.1,2.62,22.33,3.2,4.25
37,1,오후 4:29:12.1,2.48,24.1,3.83,3.19
38,1,오후 4:29:17.2,2.0,21.13,3.89,4.48
39,1,오후 4:29:22.2,2.6,24.67,4.34,3.82
40,1,오후 4:29:27.2,2.69,26.62,3.1,4.26
41,1,오후 4:29:32.2,1.54,22.07,4.23,4.79
42,1,오후 4:29:37.2,2.14,22.58,3.83,4.72
43,1,오후 4:29:42.2,2.38,26.36,3.53,3.16
44,1,오후 4:29:47.2,2.35,23.14,3.02,3.72
45,1,오후 4:29:52.2,1.67,24.44,3.73,3.79
46,1,오후 4:29:57.2,1.74,24.76,3.88,3.34
47,1,오후 4:30:02.2,2.21,24.37,4.43,4.03
48,1,오후 4:30:07.2,2.02,23.6,4.27,4.93
49,1,오후 4:30:12.2,2.51,24.88,4.05,3.8
50,1,오후 4:30:17.2,2.0,22.27,3.7,4.67
51,1,오후 4:30:22.2,3.39,24.57,3.1,2.41
52,1,오후 4:30:27.2,2.68,22.39,4.1,3.79
53,1,오후 4:30:32.2,1.87,25.22,4.18,3.59
54,1,오후 4:30:37.2,2.46,26.54,3.9,3.5
55,1,오후 4:30:42.2,2.31,26.13,4.14,4.56
56,1,오후 4:30:47.2,1.8,23.96,4.42,4.34
57,1,오후 4:30:52.2,2.51,24.52,3.52,4.45
58,1,오후 4:30:57.3,1.87,24.79,3.59,4.84
59,1,오후 4:31:02.3,1.74,27.0,3.16,3.35
60,1,오후 4:31:07.3,2.8,24.45,3.22,4.21
61,1,오후 4:31:12.3,2.55,24.87,3.23,4.36
62,1,오후 4:31:17.3,2.62,23.03,3.92,4.8
63,1,오후 4:31:22.3,2.48,27.82,4.1,4.01
64,1,오후 4:31:27.3,1.51,27.98,4.32,4.09
65,1,오후 4:31:32.3,1.54,25.16,3.62,4.05
66,1,오후 4:31:37.3,2.7,26.62,3.18,3.41
67,1,오후 4:31:42.3,2.03,24.72,3.97,4.64
68,1,오후 4:31:47.3,2.45,27.66,3.54,4.69
69,1,오후 4:31:52.3,1.58,27.81,4.0,4.33
70,2,오후 4:32:17.8,1.85,24.68,4.21,3.12
71,2,오후 4:32:22.8,2.38,27.86,4.48,4.79
72,2,오후 4:32:27.8,2.28,24.43,3.4,3.09
73,2,오후 4:32:32.8,2.06,23.2,3.12,3.1
74,2,오후 4:32:37.8,2.37,21.34,3.57,4.94
75,2,오후 4:32:42.8,2.64,21.06,4.29,3.47
76,2,오후 4:32:47.8,2.07,26.84,3.51,3.49
77,2,오후 4:32:52.8,2.15,23.13,4.15,4.1
78,2,오후 4:32:57.8,1.97,25.17,3.61,3.76
79,2,오후 4:33:02.8,1.98,26.51,3.13,4.53
80,2,오후 4:33:07.8,2.02,27.89,3.97,4.57
81,2,오후 4:33:12.8,1.89,23.22,3.69,4.61
82,2,오후 4:33:17.8,2.67,23.42,3.05,4.78
